STATEFP10,COUNTYFP10,TRACTCE10,GEOID10,NAME10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,SHAPE_AREA,SHAPE_LEN,geometry,MonthYear,TotalMonthlyReport,CountyName,CensusBlockID_list,Ticket_list,Classification_list,Zipcode_list,CountyTract
36,119,981000,36119981000,9810,Census Tract 9810,G5020,S,4205405,0,+41.0842837,-073.8105049,45261157.6036,30903.106773,"POLYGON ((1036242.139198904 338158.2964994209, 1036300.525892359 338181.0126036578, 1036307.135628966 338183.5771809975, 1036404.315746731 338239.5335526071, 1036525.129547846 338327.9694735241, 1036584.546441964 338383.8449381237, 1036631.958985191 338382.4903472237, 1036700.597792286 338380.0888251758, 1036835.867291814 338538.1501038364, 1036943.499947723 338728.9439107117, 1037012.254505031 338925.4829066868, 1037154.062524797 339493.4627372129, 1037150.223226081 339610.4134538778, 1037173.125993911 339598.4396917726, 1037180.090132169 339564.934152698, 1037174.11501285 339398.7735792464, 1037156.156264426 339292.7062048173, 1037134.78742801 339233.268982726, 1037064.793091303 338974.4216180447, 1037047.120895753 338862.8895776373, 1037043.67532665 338799.8480870643, 1037052.901112861 338740.4778250961, 1037056.625308635 338675.9947585136, 1037047.714506703 338591.444306861, 1037142.870976276 338437.1647718564, 1037161.111351732 338414.9788432314, 1037187.350379382 338390.6244059627, 1037224.614140908 338366.658413692, 1037271.80156747 338342.3502612706, 1037383.309300454 338274.095931854, 1037478.240859169 338223.2951632293, 1037572.282632812 338201.2766544434, 1037627.980798891 338192.6550524652, 1037732.732226994 338188.8792173982, 1037768.83594488 338191.1453337867, 1038039.794854695 338188.8324108604, 1038203.233630094 338195.7555466418, 1038225.821238706 338202.364431212, 1038306.064858019 338187.969759296, 1038502.298769689 338197.5189164062, 1038586.176667076 338405.3913194293, 1038662.141491005 338332.3264606403, 1038680.795287164 338372.0835094819, 1038738.449298574 338473.86951022, 1038751.926625091 338364.5924441568, 1038777.781410225 338144.9431828542, 1038788.008864609 338010.1536618043, 1038789.992559733 337986.1105742263, 1038807.414033685 337839.3139063285, 1038835.010437732 337459.3511381282, 1038864.314775779 337177.769270191, 1038904.42053293 336873.985874736, 1038943.02840051 336623.3952676117, 1038967.125507224 336451.1088934948, 1038987.988426198 336246.3872133748, 1039011.947124598 336135.3126532623, 1039044.438441937 336030.0871484168, 1039064.125548588 335979.4862710506, 1039163.210749443 335804.8197200309, 1039261.077597505 335681.5256159605, 1039336.815010898 335592.0662849999, 1039647.690413138 335266.3135232739, 1039904.631654312 335020.9634016053, 1039940.004443885 334983.5162004306, 1039970.418086954 334944.964538238, 1040026.298661529 334860.9268499938, 1040046.501415265 334827.0884143498, 1040115.691999704 334709.9255142497, 1040149.198418472 334645.5119606808, 1040199.349394062 334536.3209443521, 1040233.733891166 334450.0480263621, 1040266.234506922 334344.0954882968, 1040305.823560218 334153.6287197737, 1040347.760705651 333783.5395918358, 1040361.935357233 333615.6040865023, 1040372.779108624 333457.4984981446, 1040401.867358846 333159.8869557095, 1040404.884434528 333048.0364887132, 1040396.221437681 332979.5171802308, 1040378.708968538 332922.63684977, 1040306.645767075 332730.4535409039, 1040283.070924486 332672.1020216712, 1040248.215681044 332603.52189418, 1040203.138252765 332544.0274134717, 1040163.249942406 332505.6775948646, 1040109.583712144 332464.0169160872, 1039964.80147887 332360.5696245864, 1039903.432811439 332311.2400159489, 1039809.617564085 332223.9427211399, 1039798.077231241 332206.7915299307, 1039779.744776759 332145.9018170324, 1039771.88843512 332085.4007708591, 1039756.414764255 331860.1930176734, 1039752.677095351 331806.9884111845, 1039745.339695715 331640.4607399337, 1039747.946046831 331586.1776177483, 1039757.397693696 331312.5678519642, 1039759.371126618 331173.7525533508, 1039759.774782704 330998.1341560023, 1039755.208774153 330945.2919535896, 1039744.546113096 330905.9168744381, 1039710.549841114 330821.6724884261, 1039671.302354777 330742.88156949, 1039554.49986862 330456.2303078883, 1039492.797077533 330309.2535793076, 1039458.268809445 330215.8993567239, 1039441.056035447 330146.6325083551, 1039409.304344547 330165.1420425813, 1039066.312182955 330400.4639152695, 1039034.823983766 330424.8043970463, 1038958.871896707 330480.7428471445, 1038928.216029572 330502.8992533986, 1038890.934511442 330528.6842099965, 1038831.280558444 330571.5431690802, 1038581.894140201 330751.7013178807, 1038527.209034136 330792.3862430843, 1038385.006084885 330883.8850740774, 1038369.271339311 330892.229685243, 1038291.696638489 330935.4143870763, 1038175.210475199 330994.1797304626, 1038119.99563476 331025.755476581, 1038003.251583344 331076.8695015399, 1037885.680481529 331128.3469031308, 1037829.102058346 331153.3617513093, 1037758.182771001 331180.166783045, 1037611.432921647 331210.4483139111, 1037447.347250877 331225.3892842013, 1037010.607169669 331225.8886422071, 1036751.420497183 331230.7891052359, 1036586.532646273 331234.4391876364, 1036430.208554707 331230.4574789879, 1036217.887016353 331238.7441852058, 1036106.211977005 331242.8763910177, 1035947.877514638 331276.4218639279, 1035682.173570167 331364.3932736514, 1035558.572203964 331402.0233650285, 1035444.075960395 331436.7584222608, 1035255.665479208 331482.2688913959, 1035148.121365178 331489.3290318829, 1035037.554902585 331491.2824509895, 1034954.581895093 331483.0923598835, 1034646.360680979 331468.9658291018, 1034488.664470548 331462.4432031459, 1034403.75268856 331458.2589653002, 1034352.189476086 331460.3380740447, 1034296.194507842 331472.2455553517, 1034255.632472671 331487.4645904509, 1034233.826232963 331499.4431117097, 1034206.482871063 331522.3410845413, 1034170.276327407 331564.8958034736, 1034117.162323118 331650.4098565058, 1034039.175664008 331764.6565760386, 1033993.571339901 331818.8518035644, 1033939.420324347 331873.0295176131, 1033856.002330083 331947.5507778478, 1033782.292176756 331994.0370904788, 1033561.226090016 332102.8916018999, 1033168.763150281 332302.8537186444, 1033044.04643214 332351.0606264076, 1032630.827323801 332456.6215480673, 1032537.039211071 332480.8454870276, 1032438.001834158 332510.5248678005, 1032354.399976673 332542.421545085, 1032294.785372329 332574.0019546084, 1031994.446434004 332762.8715492561, 1031842.883157077 332866.04962893, 1031797.324067916 332900.9380335637, 1031755.343923972 332938.3841681253, 1031823.798390569 333037.2595638112, 1031901.623496074 333137.246575859, 1031985.772036479 333245.9909265598, 1031779.162721248 333303.5160835392, 1031631.585451889 333344.3983940118, 1031488.130655555 333392.212295914, 1031445.646125529 333406.3389755066, 1031548.076159881 333471.7594027466, 1031583.05056728 333491.5029857408, 1031787.141607678 333591.7375676524, 1031895.103236967 333647.3324529971, 1031944.119412888 333676.2132834438, 1032109.846204489 333796.7790217433, 1032214.975449848 333889.5341354722, 1032289.796383254 333973.1204207917, 1032320.875701338 334009.9821862267, 1032446.806800498 334177.1085147563, 1032529.033255059 334278.9282768756, 1032695.607798097 334523.0164310189, 1032800.870284237 334683.9092476614, 1032977.557182853 334968.8276238452, 1033064.358262502 335123.4903461708, 1033102.245025114 335200.810562908, 1033155.806875471 335296.7449392354, 1033327.112870138 335647.9680373714, 1033648.935144261 336399.1997886701, 1033851.462524249 336841.9444573344, 1033928.050509326 336997.3183905408, 1034036.243582591 337198.3020169069, 1034161.489364843 337416.4462074076, 1034191.426929662 337468.6112703992, 1034205.504669935 337459.1671125596, 1034211.853479191 337454.808114892, 1034217.649665746 337451.1764306371, 1034290.465673604 337562.4560322926, 1034372.95502187 337661.0038559343, 1034437.900413846 337712.5129837104, 1034448.362675456 337718.3647418683, 1034461.303550719 337725.3142202214, 1034487.488243695 337726.0975520665, 1034510.382688963 337718.4936235578, 1034560.92637335 337670.139392074, 1034623.647201248 337598.4915938197, 1034642.084433595 337613.4688423069, 1034721.615596242 337675.9399529178, 1034873.849549316 337770.2628447847, 1035013.741428735 337834.6835138681, 1035089.209165598 337862.5335281046, 1035117.861428284 337869.5167404902, 1035273.790654427 337909.5605345826, 1035687.056620822 338002.6198559193, 1035707.964086101 338021.9756246202, 1035805.219048625 338043.6799275905, 1035884.007538588 338064.6169236756, 1035898.051407558 338071.2053674143, 1035988.416721033 338092.1670441034, 1036155.646776291 338131.1480559848, 1036197.24448835 338142.1680694342, 1036242.139198904 338158.2964994209))",January-2020,1,Westchester County,[1016],['WL20000275'],['M'],[10532],Westchester County-9810
36,119,014811,36119014811,148.11,Census Tract 148.11,G5020,S,6115491,74740,+41.3132769,-073.7881693,66623388.5988,40957.8199634,"POLYGON ((1045199.063647221 423899.7591780648, 1045387.315042568 422560.0391955674, 1045510.580219017 421722.274545053, 1045569.809843071 421331.4438031819, 1045655.024973282 420769.4203681098, 1045898.957141355 419160.5726808624, 1045954.809267493 418806.1733603718, 1046419.028315252 414786.7972461497, 1046378.253196551 414935.7231659827, 1046360.326178119 414961.9123596833, 1046331.682233038 414988.4381751163, 1046285.179872713 415014.553458601, 1046145.0978738 415103.1014496557, 1045876.536148955 415256.9092812724, 1045620.651101306 415397.2704750418, 1045518.908736754 415429.4410672523, 1045459.256955977 415440.9495724745, 1045370.785194073 415440.7246761294, 1045304.598533739 415428.8963495056, 1045251.021909157 415428.3961176621, 1045206.093006488 415376.5403975454, 1045196.23032468 415365.2197056561, 1045108.441592883 415312.1625918965, 1045004.173357416 415256.5135190913, 1044912.226524315 415217.6573334505, 1044869.392664775 415206.2536864987, 1044818.047702277 415192.2779481647, 1044713.673885501 415178.1689054672, 1044562.308755415 415166.8577981105, 1044552.977125915 415162.8263999893, 1044531.020810623 415152.9330610816, 1044500.665094434 415096.0138718499, 1044470.106991031 415009.9437594305, 1044412.537587422 414847.6507727619, 1044306.369295897 414560.9834481973, 1044219.101509338 414296.9554048749, 1044169.529727562 414121.5653723896, 1044142.309048082 414018.3781866711, 1044137.986331175 413988.8527662316, 1044131.776307037 413944.7476161804, 1044122.321345116 413879.5000735333, 1044111.938548898 413745.3828306179, 1044112.466001449 413533.3154199061, 1044121.218861313 413438.9630896431, 1044129.317942461 413386.5125981349, 1044003.836748118 413348.6698633273, 1043857.980917276 413327.1741857282, 1043801.670798482 413319.0183380462, 1043366.840733959 413257.8241175208, 1043223.175408119 413238.8881537028, 1042562.813470737 413149.4641282442, 1042383.714181268 413124.6175595569, 1041543.425852767 413008.1878020187, 1041445.642591338 412991.1936814549, 1041294.021968002 412965.3275016584, 1041077.83961981 412933.8438178503, 1040859.732323657 412902.7219949338, 1040431.759777709 412840.5038007916, 1040118.610213364 412793.8631621957, 1040041.149094125 412781.2945867696, 1039620.548531736 412737.6912675243, 1039598.856498483 412730.7181970045, 1039645.227721651 412999.0075960568, 1039416.430325039 413435.3722282741, 1039293.616021595 413670.1153690833, 1039281.160334551 413830.0492286123, 1039089.230167188 415337.0479943103, 1038993.191927343 416005.8303173017, 1038784.285169597 417017.9673250476, 1038613.016015448 418281.2504161379, 1038592.06618113 418434.2428907227, 1038502.588392243 419128.9145109482, 1038603.964313406 419247.9311863221, 1038698.757836916 419361.8325131683, 1038793.374097948 419432.3722183463, 1038891.079087741 419473.0399945798, 1038986.07327547 419497.6693309601, 1039078.370190463 419500.4301677325, 1039148.701704139 419498.0399455118, 1039230.32135154 419484.7441075839, 1039474.666854786 419429.5535533481, 1039709.681474177 419370.699717745, 1039839.437010878 419331.2816715346, 1039949.429786642 419284.895521546, 1040069.329370479 419231.2449878797, 1040195.817796992 419179.7964011962, 1040264.019643503 419148.6183511813, 1040324.233892641 419126.5313672427, 1040537.8172731 419071.2798321681, 1040639.250264052 419044.5530886796, 1040945.154383466 418983.3270702143, 1041007.543025619 418971.4496532224, 1041122.991985181 418942.936284143, 1041369.230398873 418904.5306763532, 1041442.590341332 419593.7488394091, 1041484.452656398 419895.555847033, 1041532.532185053 420239.2815652464, 1041577.435265313 420647.4953944255, 1041576.701049762 420725.1068174158, 1041556.303049083 420985.2265781303, 1041557.329814936 421015.472685415, 1041570.844839397 421338.3465021185, 1041588.577524645 421504.911232443, 1041614.79812476 421682.7918523659, 1041664.486527841 421925.588523132, 1041670.383655191 421986.8187668728, 1041678.974309069 422070.2827132581, 1041682.728223489 422108.5515916892, 1041727.143095925 422373.5631170089, 1041806.943805425 422887.5325055412, 1041838.550872961 423108.787977718, 1041844.249916064 423252.3679260939, 1041846.787924906 423569.0220499508, 1041840.780102087 423783.9932532953, 1041831.781765905 423871.4235882215, 1041828.153432455 423895.4640755109, 1041820.900800697 423942.0875309762, 1041771.575898349 424124.1607240741, 1041754.172318194 424166.0232098558, 1041635.045308881 424480.2007245205, 1041592.74189753 424598.1595789331, 1041556.7377577 424723.7858583843, 1041540.118918954 424782.4119305565, 1041517.495059603 424940.8644085557, 1041508.659125754 425076.0293664651, 1041510.083509822 425170.0434992653, 1041521.975784626 425366.1095049203, 1041535.462165194 425469.2621338606, 1041552.604218927 425536.7137880194, 1041577.980867825 425606.0067609222, 1041606.399978561 425666.1978662451, 1041643.626741833 425718.3932912431, 1041687.722839572 425769.1478991914, 1041774.896646503 425836.7668271244, 1041921.655819216 425908.9016395443, 1042069.309451653 425951.1601024039, 1042389.758392333 425973.4309908765, 1042524.847327448 425986.8756627036, 1042752.774911556 425995.8098280121, 1042997.43805712 426011.7098328298, 1042997.632792633 426044.5050168796, 1042983.504938887 426206.620973928, 1042966.427589649 426452.1732663831, 1042962.539332066 426470.0187802786, 1043027.05861602 426477.8282587319, 1043045.96635451 426495.0004337484, 1043505.601240629 426535.1172963581, 1043908.180427792 426547.407923331, 1044100.674772991 426556.2671212752, 1044520.774034402 426590.839065024, 1044735.20139028 426614.3335607142, 1044884.8428938 426627.0992611309, 1044986.220579757 425415.0524662494, 1045199.063647221 423899.7591780648))",January-2020,1,Westchester County,[2005],['WL20000631'],['M'],[10598],Westchester County-148.11
36,119,014810,36119014810,148.10,Census Tract 148.10,G5020,S,1676588,15469,+41.3227921,-073.7947408,18210983.8565,22041.0762226,"POLYGON ((1038460.084928317 419460.4050128093, 1038197.841380144 421495.9770700897, 1038123.249537509 421931.6100440152, 1038114.892452944 421983.6978159785, 1038101.247026743 422066.7461743139, 1038262.39680092 422840.3253294405, 1038274.299920824 422921.6092945499, 1038324.066243984 423265.6975843754, 1038385.669020615 423719.8560381774, 1038423.019700048 423721.3976921996, 1038494.963689528 423729.2116726227, 1038604.80289249 423740.755649038, 1038651.75115822 423749.2424947354, 1038728.615108424 423767.6353915209, 1038884.271910863 423801.5117525308, 1039072.832787902 423859.5128953478, 1039159.000445765 423892.8682494425, 1039264.37243826 423935.7414324324, 1039335.437262667 423967.2410396018, 1039445.447689599 424023.2435760556, 1039506.895821841 424056.179202449, 1039652.817701632 424141.7801531639, 1039809.132422062 424245.9895329306, 1039961.588754568 424355.292273629, 1040030.675094718 424410.1098075654, 1040408.395513578 424733.467086183, 1040703.838133219 425002.708476314, 1040770.138394276 425072.8254738946, 1041229.81272177 425573.1141762277, 1041273.375198826 425617.6721082093, 1041402.129057609 425755.7141564121, 1041464.614087899 425811.6132198414, 1041510.0997472 425855.4473417208, 1041554.496472688 425895.2709489794, 1041644.401988104 425969.0905896309, 1041772.421851692 426067.7798037363, 1041816.840208079 426098.1298669431, 1041953.138907741 426179.713632129, 1042098.243954871 426253.3033468185, 1042188.220925509 426296.152507639, 1042282.874861013 426335.3695668959, 1042439.303205818 426382.0241701883, 1042567.212840054 426410.7556899529, 1042597.687921558 426414.4734022994, 1042627.884144935 426420.0124674687, 1042662.74096489 426428.8424805161, 1042796.431176232 426451.759096917, 1042962.539332066 426470.0187802786, 1042966.427589649 426452.1732663831, 1042983.504938887 426206.620973928, 1042997.632792633 426044.5050168796, 1042997.43805712 426011.7098328298, 1042752.774911556 425995.8098280121, 1042524.847327448 425986.8756627036, 1042389.758392333 425973.4309908765, 1042069.309451653 425951.1601024039, 1041921.655819216 425908.9016395443, 1041774.896646503 425836.7668271244, 1041687.722839572 425769.1478991914, 1041643.626741833 425718.3932912431, 1041606.399978561 425666.1978662451, 1041577.980867825 425606.0067609222, 1041552.604218927 425536.7137880194, 1041535.462165194 425469.2621338606, 1041521.975784626 425366.1095049203, 1041510.083509822 425170.0434992653, 1041508.659125754 425076.0293664651, 1041517.495059603 424940.8644085557, 1041540.118918954 424782.4119305565, 1041556.7377577 424723.7858583843, 1041592.74189753 424598.1595789331, 1041635.045308881 424480.2007245205, 1041754.172318194 424166.0232098558, 1041771.575898349 424124.1607240741, 1041820.900800697 423942.0875309762, 1041828.153432455 423895.4640755109, 1041831.781765905 423871.4235882215, 1041840.780102087 423783.9932532953, 1041846.787924906 423569.0220499508, 1041844.249916064 423252.3679260939, 1041838.550872961 423108.787977718, 1041806.943805425 422887.5325055412, 1041727.143095925 422373.5631170089, 1041682.728223489 422108.5515916892, 1041678.974309069 422070.2827132581, 1041670.383655191 421986.8187668728, 1041664.486527841 421925.588523132, 1041614.79812476 421682.7918523659, 1041588.577524645 421504.911232443, 1041570.844839397 421338.3465021185, 1041557.329814936 421015.472685415, 1041556.303049083 420985.2265781303, 1041576.701049762 420725.1068174158, 1041577.435265313 420647.4953944255, 1041532.532185053 420239.2815652464, 1041484.452656398 419895.555847033, 1041442.590341332 419593.7488394091, 1041369.230398873 418904.5306763532, 1041122.991985181 418942.936284143, 1041007.543025619 418971.4496532224, 1040945.154383466 418983.3270702143, 1040639.250264052 419044.5530886796, 1040537.8172731 419071.2798321681, 1040324.233892641 419126.5313672427, 1040264.019643503 419148.6183511813, 1040195.817796992 419179.7964011962, 1040069.329370479 419231.2449878797, 1039949.429786642 419284.895521546, 1039839.437010878 419331.2816715346, 1039709.681474177 419370.699717745, 1039474.666854786 419429.5535533481, 1039230.32135154 419484.7441075839, 1039148.701704139 419498.0399455118, 1039078.370190463 419500.4301677325, 1038986.07327547 419497.6693309601, 1038891.079087741 419473.0399945798, 1038793.374097948 419432.3722183463, 1038698.757836916 419361.8325131683, 1038603.964313406 419247.9311863221, 1038502.588392243 419128.9145109482, 1038460.084928317 419460.4050128093))",January-2020,1,Westchester County,[2000],['WL20001055'],['M'],[10598],Westchester County-148.10
36,119,014806,36119014806,148.06,Census Tract 148.06,G5020,S,10145467,157652,+41.3171308,-073.8119340,110888327.638,56618.2558332,"POLYGON ((1031897.796700109 418892.6583158391, 1031832.771145334 418989.8191424666, 1031812.64478608 419026.2174540097, 1031783.941201752 419093.57110861, 1031768.46659221 419139.4527066692, 1031741.072124004 419239.6030553958, 1031723.26704893 419352.8902936388, 1031715.903904347 419464.7407240306, 1031718.206649747 419550.7389711968, 1031735.526965956 419683.0433557305, 1031747.213483706 419746.8328315629, 1031784.812902985 419903.9553321485, 1031800.069014819 419968.4808165229, 1031942.484931071 420463.2271553622, 1032014.328701291 420665.9655330385, 1032065.983455042 420798.3382166256, 1032133.229862625 420963.5365945129, 1032144.977935224 420995.6255720037, 1032209.794031401 421139.320663932, 1032229.189392888 421193.2879918588, 1032304.151262499 421345.3842969795, 1032383.547868576 421477.0847233551, 1032450.91818777 421578.5175210807, 1032551.987847432 421723.0152398556, 1032620.485204677 421809.5111479189, 1032959.783125806 422185.8726291695, 1033015.153304041 422242.8284642505, 1033217.418091632 422463.3257633909, 1033442.461773464 422691.523162865, 1033665.02832591 422920.0819929165, 1033745.059624167 423004.0545168269, 1033777.407689593 423034.7289444144, 1033836.330502736 423098.617350362, 1033993.776807459 423335.0616844434, 1034032.389435355 423390.8918121439, 1034098.06908903 423506.9014333748, 1034161.304880786 423609.059235239, 1034208.625813187 423703.5323429333, 1034249.075064836 423800.1776314187, 1034283.222776723 423889.1577713917, 1034307.267812074 423949.330788801, 1034327.716942739 424021.5212642115, 1034333.692768493 424053.5993133467, 1034351.96500378 424115.9466902757, 1034389.446288075 424318.2566829572, 1034395.935589444 424367.4618384149, 1034410.75865059 424634.9494052554, 1034412.545699512 424699.8129938529, 1034408.856098977 424757.0132274969, 1034408.254385694 424782.1545137026, 1034373.73462786 425004.3558043828, 1034364.035736745 425045.8752432498, 1034303.016800891 425332.5171045075, 1034281.037152585 425468.3858702814, 1034270.10191795 425576.2206289331, 1034269.972956194 425638.1652297929, 1034274.407805109 425750.7685609498, 1034278.928865556 425821.8325739974, 1034291.172550988 425877.2443040244, 1034344.812315015 426099.9936303931, 1034359.264675692 426149.5799669184, 1034434.063911312 426365.8148286195, 1034538.171408219 426618.1851685183, 1034624.013376403 426805.2930471454, 1034693.162294738 426963.5803944143, 1034742.382827883 427064.6177129117, 1034758.248473627 427094.5304131949, 1034770.562649879 427115.3262101511, 1034807.353948136 427119.4117279786, 1034917.447803905 427133.8541831465, 1035764.69820928 427245.6972392554, 1037252.72117582 427442.4171752247, 1037309.275700031 427450.194137992, 1037347.985941377 427455.3808257707, 1037796.30591382 427516.1332441804, 1039216.198346493 427709.5440485072, 1039509.398083598 427749.5691218253, 1039670.007091491 427767.7932046979, 1039871.797283634 427790.8509930414, 1040458.730944663 427875.2945822193, 1040511.98815225 427883.0711743512, 1040602.853193045 427897.1304465983, 1040635.795034347 427902.309110446, 1040795.287466782 427927.4615373345, 1042396.200125951 428193.998514098, 1042470.865056084 428206.2037623114, 1042904.916978498 428251.3486106693, 1043027.088244176 428264.0357984773, 1043212.392811073 428287.8097924984, 1044599.010326281 428465.0597276231, 1044661.871702211 428474.6915526936, 1044884.8428938 426627.0992611309, 1044735.20139028 426614.3335607142, 1044520.774034402 426590.839065024, 1044100.674772991 426556.2671212752, 1043908.180427792 426547.407923331, 1043505.601240629 426535.1172963581, 1043045.96635451 426495.0004337484, 1043027.05861602 426477.8282587319, 1042962.539332066 426470.0187802786, 1042796.431176232 426451.759096917, 1042662.74096489 426428.8424805161, 1042627.884144935 426420.0124674687, 1042597.687921558 426414.4734022994, 1042567.212840054 426410.7556899529, 1042439.303205818 426382.0241701883, 1042282.874861013 426335.3695668959, 1042188.220925509 426296.152507639, 1042098.243954871 426253.3033468185, 1041953.138907741 426179.713632129, 1041816.840208079 426098.1298669431, 1041772.421851692 426067.7798037363, 1041644.401988104 425969.0905896309, 1041554.496472688 425895.2709489794, 1041510.0997472 425855.4473417208, 1041464.614087899 425811.6132198414, 1041402.129057609 425755.7141564121, 1041273.375198826 425617.6721082093, 1041229.81272177 425573.1141762277, 1040770.138394276 425072.8254738946, 1040703.838133219 425002.708476314, 1040408.395513578 424733.467086183, 1040030.675094718 424410.1098075654, 1039961.588754568 424355.292273629, 1039809.132422062 424245.9895329306, 1039652.817701632 424141.7801531639, 1039506.895821841 424056.179202449, 1039445.447689599 424023.2435760556, 1039335.437262667 423967.2410396018, 1039264.37243826 423935.7414324324, 1039159.000445765 423892.8682494425, 1039072.832787902 423859.5128953478, 1038884.271910863 423801.5117525308, 1038728.615108424 423767.6353915209, 1038651.75115822 423749.2424947354, 1038604.80289249 423740.755649038, 1038494.963689528 423729.2116726227, 1038423.019700048 423721.3976921996, 1038385.669020615 423719.8560381774, 1038324.066243984 423265.6975843754, 1038274.299920824 422921.6092945499, 1038262.39680092 422840.3253294405, 1038101.247026743 422066.7461743139, 1038114.892452944 421983.6978159785, 1038123.249537509 421931.6100440152, 1038197.841380144 421495.9770700897, 1038460.084928317 419460.4050128093, 1038502.588392243 419128.9145109482, 1038592.06618113 418434.2428907227, 1038613.016015448 418281.2504161379, 1038784.285169597 417017.9673250476, 1038993.191927343 416005.8303173017, 1039089.230167188 415337.0479943103, 1039281.160334551 413830.0492286123, 1039293.616021595 413670.1153690833, 1039416.430325039 413435.3722282741, 1039645.227721651 412999.0075960568, 1039598.856498483 412730.7181970045, 1039579.909605373 412724.844524269, 1039537.637305394 412705.0708474782, 1039493.744990619 412672.9047296564, 1039456.203608406 412627.2714503937, 1039427.184466439 412579.8354549404, 1039406.16929784 412517.1141684249, 1039377.050729793 412393.1587937597, 1039277.008481886 411919.9666721398, 1039272.165443726 411874.7727289392, 1039272.268819984 411829.5898976835, 1039294.347986945 411547.611612095, 1039308.043773722 411206.5851808753, 1039304.879390386 411148.2772523112, 1039296.740972018 411101.9825080803, 1039164.915209441 411186.5816635237, 1038811.399931473 411115.8172408551, 1038760.831373012 411117.5246702377, 1038711.372181766 411114.8620721425, 1038661.092658195 411110.3756235195, 1038582.5227572 411099.2669103396, 1038218.247768044 411045.9770290641, 1037729.530423428 410971.2820380821, 1037424.316101705 410926.8806004415, 1037344.647370845 410915.0445214745, 1036952.904537176 410853.3325793021, 1036405.66306953 410770.155697567, 1035791.101875418 410681.0169665618, 1035703.735375205 410669.8985972898, 1035588.638512916 410646.6971200393, 1035582.045505641 410645.589761241, 1035205.955368836 410585.0328900332, 1034868.584749071 410537.6807275459, 1034354.838918403 410463.0015604686, 1034034.765176201 410421.8918186771, 1033939.168175627 410403.1108421671, 1033869.948947552 410386.5710760346, 1033799.366109255 410364.9274564534, 1033735.379340765 410342.9330308769, 1033666.178359611 410317.2846333603, 1033611.809790128 410295.3104302615, 1033525.321270032 410256.8734797413, 1033492.103812182 410239.6797959608, 1033351.025136912 410152.6698162856, 1033320.55705808 410134.7531533822, 1033293.935344319 410117.2086651905, 1033260.800972097 410194.0248439898, 1033198.053841779 410372.8067011268, 1033163.173170869 410497.7175033147, 1033124.100594106 410657.2353816557, 1033078.633698486 410988.7270236409, 1033004.459746746 411519.4753878983, 1032970.999958587 411758.4396981153, 1032936.361894493 412036.7546910828, 1032900.202588508 412388.3063490915, 1032886.092052907 412571.9247232561, 1032867.972303597 412699.7847394384, 1032848.694211921 412857.1573835664, 1032813.831265747 413112.151913571, 1032739.182956586 413475.2868787862, 1032700.092852876 413647.1951430386, 1032596.190851588 414075.4956737931, 1032582.626702468 414125.3881603239, 1032566.83021869 414192.4022386973, 1032540.162575209 414336.6428103289, 1032513.741254327 414495.4589093895, 1032493.390830818 414641.1697132954, 1032481.660998734 414735.884913833, 1032471.82804616 414843.7213984012, 1032464.170849226 414962.8578179221, 1032460.401961492 415061.2327853233, 1032459.22352195 415237.9541155622, 1032470.699001192 415544.4203580561, 1032486.228753539 415747.0461744823, 1032494.317848238 415823.5820465994, 1032516.421634702 416036.059677406, 1032523.7544601 416078.7066996026, 1032524.816885105 416096.9278156818, 1032536.503827104 416160.3533098025, 1032571.890401807 416325.1239944444, 1032611.945775706 416490.6325426641, 1032675.602984962 416805.2204193903, 1032692.973003222 416911.2896911933, 1032702.275811273 417066.8985255598, 1032699.60576007 417164.9115364276, 1032692.279872616 417255.6272195646, 1032672.003616886 417365.264837196, 1032647.063520145 417471.6134609631, 1032596.960437688 417658.8041452981, 1032525.374725008 417873.2802808415, 1032456.373407817 418032.3758973948, 1032421.888144134 418104.4543498102, 1032303.067240907 418311.5489162182, 1032101.101542775 418609.5740740387, 1031987.070995049 418758.7433075983, 1031897.796700109 418892.6583158391))",January-2020,1,Westchester County,[5015],['WL20000133'],['M'],[10535],Westchester County-148.06
