,avg_houshold_size,nonfamily_housholds%,lonely_housholder%,lonely_housholder_over65%,housholders_grandparents_responsible_for_grandchildren%,geoid,unemployed%,median_houshold_income,mean_houshold_income,total_housing_units,occupied_housing_units%,vacant_housing_units%,total_population,median_age,not_us_citizen%
692,2.28,42.34945705824285,29.861796643632776,14.906219151036526,1.92497532082922,36111952600,0.7,67045,100635,2262,89.6,10.4,5450,42.8,2.385321100917431
693,2.13,45.77417173766058,38.674780256930354,18.187964841108855,2.028397565922921,36111950500,5.6,59659,85890,2017,73.3,26.7,3187,54.5,2.792594916849702
694,2.25,38.856304985337246,32.33137829912023,13.78299120234604,3.6656891495601176,36111952200,5.5,66582,86683,1530,89.2,10.8,3419,51.7,5.05995905235449
695,2.17,44.3019943019943,35.32763532763533,17.94871794871795,2.564102564102564,36111954600,10.9,64079,68456,1041,67.4,32.6,1533,46.2,6.262230919765166
696,2.21,40.30581039755352,35.84097859327217,8.685015290519878,3.3639143730886847,36111951300,9.8,55625,75669,1880,87.0,13.0,4222,49.5,1.6342965419232591
697,2.33,30.858468677494198,26.33410672853828,15.661252900232016,0.0,36111951600,6.7,77697,97645,940,91.7,8.3,2008,51.0,1.9920318725099602
698,2.68,34.679089026915115,24.32712215320911,10.869565217391305,1.9668737060041408,36111951900,4.1,62679,68849,1177,82.1,17.9,2612,37.2,11.3323124042879
699,2.19,49.41494149414942,48.604860486048615,16.291629162916287,6.1206120612061214,36029003000,9.7,25430,37836,1367,81.3,18.7,2456,36.5,4.519543973941368
700,2.28,34.81366459627329,31.925465838509318,16.335403726708073,0.0,36029009006,1.6,82695,118734,3285,98.0,2.0,7373,43.8,8.62606808626068
701,2.78,16.791044776119403,14.701492537313433,9.1044776119403,0.0,36029009007,2.2,145862,185644,2769,96.8,3.2,7466,46.5,2.9600857219394587
702,2.24,41.88609920391917,33.92529087568892,14.574402939375384,0.612369871402327,36029010003,6.8,49519,62152,1738,94.0,6.0,3658,37.8,1.230180426462548
703,2.07,47.8332419089413,38.28853538123971,9.983543609434998,0.4936917169500823,36029010102,6.7,34244,41536,1963,92.9,7.1,3792,29.4,0.8438818565400843
704,2.48,34.62897526501767,27.326266195524145,6.007067137809187,0.5889281507656066,36029010400,5.2,42750,73372,1096,77.5,22.5,2114,34.2,3.1693472090823085
705,2.18,39.087410665200665,32.65530511269928,15.283122594832324,0.0,36029010804,3.5,60318,75892,1883,96.6,3.4,3999,47.7,6.051512878219555
706,2.32,39.48655256723717,31.05134474327628,14.66992665036675,0.0,36029011000,6.3,50813,58975,888,92.1,7.9,1897,39.7,1.3178703215603584
707,2.38,38.48515864892529,33.0603889457523,12.18014329580348,0.7164790174002047,36029011400,6.1,44519,51939,1081,90.4,9.6,2330,34.5,1.0300429184549356
708,2.22,46.66103127641589,38.799661876584956,15.891800507185122,1.606086221470837,36029012800,6.7,48940,56436,1303,90.8,9.2,2629,39.9,0.41841004184100417
709,2.5,27.736757624398074,21.123595505617978,7.640449438202247,1.8619582664526484,36029013800,2.8,88053,114581,3200,97.3,2.7,7862,46.8,0.43245993385906895
710,2.24,38.37746952501051,32.53467843631778,17.3182009247583,0.0,36029014102,1.6,58393,88584,2462,96.6,3.4,5338,50.4,0.018733608092918696
711,2.37,28.57142857142857,23.91725921137686,8.468002585649645,0.7110536522301228,36029014501,5.4,65093,67992,1583,97.7,2.3,3690,40.4,1.5989159891598916
712,2.32,35.24890190336749,29.099560761347,14.202049780380676,0.0,36029014803,3.0,66569,84482,2919,93.6,6.4,6340,46.3,1.6246056782334386
713,2.18,41.091219096334186,36.99914748508099,17.81756180733163,0.0,36029014901,3.7,60063,69418,1227,95.6,4.4,2580,43.6,0.3875968992248062
714,2.53,23.21877619446773,19.362950544844924,6.2028499580888505,0.586756077116513,36029015002,4.5,82656,93931,1289,92.6,7.4,3018,44.8,0.2982107355864811
715,2.64,28.75667429443173,25.400457665903893,11.365369946605645,0.6102212051868803,36029015700,3.8,60653,68498,1393,94.1,5.9,3491,41.0,0.859352621025494
716,3.33,0.0,0.0,0.0,0.0,36029016100,50.0,47045,54461,18,100.0,0.0,2764,37.5,6.150506512301012
717,2.45,42.838874680306894,38.23529411764706,18.92583120204604,5.882352941176469,36029940000,17.2,31406,44564,918,85.2,14.8,1918,35.5,0.4171011470281543
718,2.33,44.79166666666667,39.71354166666667,15.364583333333336,0.0,36029001700,17.6,17360,30613,980,78.4,21.6,1791,34.3,1.2283640424343942
719,2.17,45.26588845654994,43.190661478599225,17.509727626459142,3.6316472114137484,36029002900,17.8,27313,34448,1051,73.4,26.6,1729,34.4,0.2891844997108155
720,2.16,48.77049180327869,43.75,22.540983606557376,4.610655737704918,36029003100,10.7,26739,33598,1297,75.3,24.7,2435,45.7,2.5872689938398357
721,2.25,39.03536977491962,32.09003215434084,12.47588424437299,4.115755627009646,36029003301,12.7,29140,47496,1870,83.2,16.8,3657,41.8,2.7071369975389663
722,1.86,50.33860045146728,50.33860045146728,16.478555304740404,0.0,36029003901,18.4,22649,31245,573,77.3,22.7,823,52.3,1.4580801944106925
723,2.34,42.713567839195974,39.798994974874375,10.452261306532664,4.321608040201005,36029004401,11.1,36796,48028,2139,93.0,7.0,4664,30.0,0.49313893653516294
724,2.0,0.0,0.0,0.0,0.0,36029004602,14.3,-666666666,-999999999,4,100.0,0.0,1066,19.1,14.821763602251407
725,2.88,51.76056338028169,27.230046948356808,11.032863849765258,1.8779342723004693,36029005202,8.9,37159,54819,1080,78.9,21.1,3224,21.4,4.714640198511166
726,2.42,49.03677758318739,38.52889667250437,10.566258026853474,2.4518388791593697,36029005500,5.4,30259,44618,2088,82.0,18.0,4158,29.0,12.506012506012507
727,1.98,53.05164319248826,38.356807511737095,7.464788732394366,0.0,36029006301,1.8,57700,74591,2496,85.3,14.7,4223,31.2,0.8998342410608573
728,2.14,40.817790530846494,28.04878048780488,10.616929698708752,0.5738880918220948,36029007901,1.7,63989,71476,1477,94.4,5.6,2993,39.3,4.410290678249249
729,2.28,42.693602693602685,33.535353535353536,14.545454545454545,5.454545454545454,36029007903,2.2,66250,72853,1525,97.4,2.6,3380,43.6,2.455621301775148
730,3.03,29.411764705882355,21.6289592760181,8.461538461538463,2.307692307692308,36071010700,5.4,72398,82198,2399,92.1,7.9,6726,35.0,0.8028545941123997
731,3.14,18.95582329317269,17.751004016064254,7.630522088353414,4.819277108433735,36071014201,5.6,108867,111848,1322,94.2,5.8,3922,40.9,1.606323304436512
732,2.97,20.12873025160913,16.032767700409597,12.463428905792863,2.282036278525453,36071011900,4.4,106572,134820,1923,88.9,11.1,6527,45.8,2.9416270874827637
733,2.66,35.212765957446805,29.840425531914892,15.957446808510639,1.5425531914893618,36071012800,2.6,90000,102425,2024,92.9,7.1,5019,42.3,1.4743972902968718
734,3.16,25.712804561949202,24.261275272161747,9.123898392949718,4.354587869362364,36071013500,6.8,128736,130520,2183,88.4,11.6,6100,40.1,5.016393442622951
735,2.33,52.13358070500927,44.61966604823748,15.027829313543599,3.1539888682745834,36071000100,11.9,49259,65578,1260,85.6,14.4,3290,26.5,5.197568389057751
736,2.46,49.885189437428245,41.84845005740528,12.686567164179106,1.2055109070034442,36071000400,12.5,26904,45202,2596,67.1,32.9,4348,31.4,7.888684452621895
737,2.95,36.57992565055762,30.408921933085498,20.148698884758364,0.5204460966542751,36071000600,9.0,28401,42920,1505,89.4,10.6,3973,26.0,10.697206141454819
738,2.5,37.76451437873033,34.99728703201303,12.479652740097663,2.5501899077590884,36071001500,1.5,49239,64158,2115,87.1,12.9,4627,36.9,9.206829479144153
739,2.41,39.550029603315565,34.813499111900526,9.591474245115453,0.3552397868561279,36071011200,8.6,66015,84464,1812,93.2,6.8,4241,45.0,2.452251827399198
740,3.2,13.357972544878564,12.671594508975714,6.916578669482576,0.0,36071014202,1.8,136406,150825,2167,87.4,12.6,6120,39.8,2.8758169934640523
741,2.47,44.08221119773211,40.68036853295535,24.734231041814322,0.4961020552799433,36071012100,2.1,66182,92508,1603,88.0,12.0,3652,41.9,9.06352683461117
742,2.23,48.302872062663184,34.37771975630983,15.404699738903394,0.0,36113070100,4.7,60844,77909,1218,94.3,5.7,2572,40.7,0.8164852255054432
743,2.26,51.90311418685121,39.215686274509814,14.994232987312571,0.6920415224913495,36113070200,5.7,34028,54825,955,90.8,9.2,1990,36.3,3.1155778894472363
744,2.19,53.69369369369369,42.072072072072075,17.567567567567572,0.0,36113070500,16.1,32455,44559,1306,85.0,15.0,2540,42.5,2.5984251968503935
745,2.1,43.609756097560975,37.170731707317074,10.439024390243905,1.6585365853658538,36113078000,3.6,60262,98519,2657,38.6,61.4,2155,53.1,1.8097447795823667
746,2.23,44.31171786120592,36.177474402730375,6.313993174061433,0.6257110352673493,36113070400,5.7,57037,63567,1944,90.4,9.6,3946,38.0,3.7252914343639127
747,2.45,34.58966565349544,29.42249240121581,8.753799392097264,1.2158054711246202,36027010000,5.9,53766,85069,2054,80.1,19.9,4288,45.1,3.941231343283582
748,1.93,65.61014263074485,57.052297939778136,22.18700475435816,0.2377179080824089,36111952400,6.7,42929,55228,1370,92.1,7.9,2597,48.5,9.626492106276473
749,2.46,28.976286871023717,23.886639676113358,11.97223828802776,1.67727009832273,36009960800,6.3,47658,60325,2528,68.4,31.6,4277,43.9,0.6312836100070143
750,1.93,56.95986336464561,43.59521776259607,23.44150298889837,2.3484201537147738,36029010902,4.7,45813,54296,2544,92.1,7.9,4523,47.8,5.90316161839487
751,2.31,41.281577325939615,31.361675908810838,14.910659272951325,0.0,36029011800,0.8,62165,74857,1733,93.7,6.3,3767,42.8,1.1680382267056013
752,2.49,29.9875052061641,28.363182007496878,15.618492294877136,0.0,36029013702,1.9,87679,117762,2628,91.4,8.6,6013,45.6,0.3326126725428239
753,2.43,27.91762013729977,23.874904652936692,10.945842868039666,2.440884820747521,36029014101,4.2,93203,97443,2795,93.8,6.2,6380,48.9,0.3134796238244514
754,2.09,48.72340425531914,44.78723404255321,27.606382978723406,0.0,36029014204,4.1,60347,81029,1951,96.4,3.6,4084,50.6,1.2732615083251715
755,2.08,48.43669912865197,34.80266529984623,10.302409021014864,1.9989748846745257,36029014400,6.2,48105,71088,2159,90.4,9.6,4075,41.0,0.294478527607362
756,2.44,38.90374331550802,30.704099821746887,15.285204991087346,0.0,36029014601,2.7,82038,103300,2257,99.4,0.6,5465,40.2,2.1957913998170175
757,2.75,21.45399084900864,15.25165226232842,7.422470767666497,1.8810371123538383,36029014701,1.8,103708,120774,2072,94.9,5.1,5434,45.3,1.4722119985277882
758,-666666666.0,,,,,36029014904,-666666666.0,-666666666,-666666666,0,-666666666.0,-666666666.0,1857,42.1,4.469574582660204
759,2.48,37.671232876712324,31.19072708113805,11.380400421496313,0.6849315068493149,36029015301,2.5,73793,86615,2019,94.0,6.0,4800,48.6,0.9166666666666666
760,2.27,38.11742777260019,28.33178005591799,6.896551724137932,8.294501397949674,36029015401,4.9,63708,72296,1127,95.2,4.8,2486,44.0,1.246983105390185
761,2.58,31.75355450236967,23.815165876777247,11.018957345971565,2.488151658767773,36029015501,5.6,58000,68649,963,87.6,12.4,2199,38.2,0.22737608003638018
762,2.36,40.32042723631509,29.506008010680908,12.216288384512687,1.4018691588785046,36029000700,4.8,71944,79249,1669,89.8,10.2,3680,41.8,2.1739130434782608
763,2.92,18.845177664974614,16.243654822335028,5.3299492385786795,0.31725888324873097,36085017009,3.2,105313,136837,1680,93.8,6.2,4598,44.5,3.1752936059156154
764,2.89,32.51900108577633,27.578718783930512,11.129207383279041,2.3887079261672097,36085020700,3.2,41215,53475,2108,87.4,12.6,5372,31.7,22.989575577066272
765,3.0,18.90295358649789,14.261603375527427,8.481012658227847,0.0,36085020803,3.1,114000,116414,2448,96.8,3.2,7115,38.8,2.403373155305692
766,3.1,15.412621359223301,13.470873786407768,5.218446601941747,2.184466019417476,36085022300,5.0,64688,81753,992,83.1,16.9,2571,30.0,8.556981719175418
767,2.83,31.97139938712972,28.702757916241058,7.7630234933605715,2.7579162410623086,36085024700,6.9,62448,78420,1049,93.3,6.7,2781,31.3,19.489392304926287
768,2.93,19.071925754060327,17.540603248259867,9.466357308584687,4.965197215777263,36085025100,3.4,110052,116940,2262,95.3,4.7,6310,43.8,2.472266244057052
769,3.15,13.750000000000002,12.284482758620687,7.672413793103447,0.9482758620689656,36085029104,6.5,87438,104268,2406,96.4,3.6,7331,38.1,6.192879552584913
770,2.27,41.604278074866315,38.395721925133685,17.11229946524064,0.0,36085004700,4.1,76450,106071,1051,89.0,11.0,2712,38.1,9.882005899705016
771,2.89,13.661971830985912,9.43661971830986,3.3098591549295766,1.4788732394366195,36085005000,8.0,79318,109965,1511,94.0,6.0,4118,41.5,8.86352598348713
772,2.91,18.947368421052637,15.417956656346748,8.359133126934983,4.643962848297214,36085007400,5.2,76597,85929,1802,89.6,10.4,4782,38.7,13.404433291509829
773,2.61,31.97050938337801,30.428954423592486,13.941018766756034,0.6702412868632708,36085009601,3.5,72262,96541,1620,92.1,7.9,4222,47.8,5.045002368545713
774,2.58,30.452022204599523,26.328310864393337,13.08485329103886,0.0,36085009602,9.9,85051,95809,1439,87.6,12.4,3262,41.9,9.350091968117718
775,2.66,27.2854152128402,21.00488485694348,9.002093510118632,0.6280530355896721,36085012200,8.2,88713,112226,1537,93.2,6.8,3823,47.3,2.955793879152498
776,3.06,24.314765694076037,19.893899204244033,8.134394341290893,2.475685234305924,36085018702,3.3,104207,114662,2391,94.6,5.4,7703,47.4,9.269115928858886
777,2.93,15.654450261780104,15.654450261780104,8.272251308900524,0.0,36085013203,8.8,84375,105644,2125,89.9,10.1,5604,47.3,6.7987152034261245
778,2.66,24.60515378221114,20.86450540315877,11.596009975062346,0.5818786367414797,36085015601,6.6,102701,117499,2553,94.2,5.8,6423,43.3,2.6934454304841973
779,2.8,22.93291731669267,17.784711388455538,7.48829953198128,1.4040561622464902,36085018701,7.0,101161,108365,670,95.7,4.3,1808,44.5,8.573008849557521
780,2.76,25.192012288786483,19.610855094726066,9.779825908858166,3.3282130056323607,36085018901,5.5,69424,84992,2122,92.0,8.0,5421,43.9,8.116583656152002
781,3.27,24.39817826935589,20.689655172413797,8.978529603122967,0.6506180871828237,36085021300,2.5,64527,78501,1758,87.4,12.6,5082,34.4,11.727666273120818
782,2.25,44.23160644318676,34.47975620374402,10.666086199390511,2.263822377013496,36085000700,5.5,35427,49370,2472,92.9,7.1,5182,32.9,5.0945580856812045
783,1.83,57.355864811133216,47.514910536779325,12.027833001988073,0.0,36085000300,5.1,77917,89674,1179,85.3,14.7,1967,40.3,15.149974580579562
784,2.69,33.676470588235304,25.14705882352941,9.558823529411764,0.7352941176470588,36085000900,7.7,53523,70146,862,78.9,21.1,1826,32.9,15.443592552026287
785,3.07,30.837004405286347,22.687224669603523,5.506607929515418,0.0,36085002700,8.1,31087,45064,528,86.0,14.0,2025,41.2,10.123456790123457
786,2.25,46.25850340136054,34.88824101068999,11.85617103984451,3.4013605442176877,36103146607,4.1,61528,91350,1110,92.7,7.3,2345,43.3,4.136460554371002
787,3.43,28.64208633093525,23.336330935251798,4.676258992805756,3.462230215827338,36103158712,7.2,93831,103672,2396,92.8,7.2,7981,34.8,3.5960405964164894
788,3.63,20.615384615384613,12.666666666666668,4.769230769230768,4.461538461538462,36103159407,5.7,95978,122425,2079,93.8,6.2,7097,37.1,3.2408059743553617
789,2.75,21.835231078365712,15.137307434695243,5.894172806430007,0.0,36103134907,5.7,112614,131700,1549,96.4,3.6,4276,41.8,1.028999064546305
790,3.06,15.340086830680175,14.616497829232992,8.24891461649783,0.0,36103135201,2.7,146125,162090,726,95.2,4.8,2128,47.6,0.0
791,3.26,11.235955056179774,10.603932584269662,7.724719101123595,1.4747191011235954,36103135204,3.3,134643,164238,1538,92.6,7.4,4661,48.0,0.0
792,2.95,21.75637393767705,18.81019830028329,9.461756373937677,0.0,36103135205,4.8,126469,139922,1841,95.9,4.1,5220,43.9,3.218390804597701
793,3.43,15.527950310559005,13.1055900621118,6.894409937888199,0.4968944099378882,36103146500,3.9,118950,136456,1712,94.0,6.0,5529,38.1,1.32031108699584
794,3.19,17.131062951496386,9.287925696594428,3.095975232198142,0.0,36103146705,3.8,124401,131285,1052,92.1,7.9,3108,45.9,1.9305019305019304
795,3.12,19.926199261992622,18.696186961869614,11.439114391143914,0.7380073800738007,36103146706,3.0,107583,114248,828,98.2,1.8,2550,41.3,0.7058823529411765
796,2.47,34.50244698205546,28.548123980424148,22.67536704730832,0.0,36103147803,1.8,86250,108976,1404,87.3,12.7,3033,49.6,0.2967359050445104
797,2.94,17.647058823529417,17.647058823529417,17.647058823529417,0.0,36103158007,12.5,121563,153394,28,60.7,39.3,8938,20.5,27.086596554038934
798,3.42,18.114406779661017,15.360169491525426,6.673728813559323,1.6949152542372878,36103158111,0.7,109091,111823,990,95.4,4.6,3231,38.5,5.694831321572268
799,3.43,14.06628940986257,8.649959579628133,2.021018593371059,2.4252223120452707,36103158112,11.3,89042,100323,1353,91.4,8.6,4269,37.6,8.034668540641835
800,2.94,30.835734870317005,29.10662824207493,16.714697406340054,1.7291066282420748,36103158116,5.5,79265,94827,768,90.4,9.6,2048,44.2,0.927734375
801,3.04,29.770619814543682,23.182040019521718,9.370424597364568,2.3914104441190824,36103158317,2.7,99185,120255,2300,89.1,10.9,6257,44.4,3.036599009109797
802,2.73,29.93150684931507,25.0,10.136986301369864,0.0,36103158318,3.6,97356,118019,1586,92.1,7.9,3991,43.5,0.5512402906539714
803,2.84,35.37735849056604,32.075471698113205,16.9811320754717,0.0,36103158401,4.8,105278,109682,488,86.9,13.1,1226,40.1,2.365415986949429
804,3.45,11.335149863760213,10.299727520435967,6.2125340599455035,2.125340599455041,36103158508,3.6,120398,129724,1921,95.5,4.5,6358,39.5,2.6266121421830766
805,3.49,21.194805194805195,18.233766233766232,8.831168831168831,0.8831168831168832,36103158511,4.9,108750,124666,2011,95.7,4.3,6719,38.2,7.947611251674356
806,3.37,14.56221198156682,10.599078341013826,7.557603686635944,2.8571428571428568,36103158512,3.8,127904,129108,1117,97.1,2.9,3659,39.2,0.7105766602896966
807,3.21,23.650899400399734,20.253164556962027,8.727514990006663,1.798800799467022,36103158604,4.8,96676,110439,1615,92.9,7.1,4836,42.6,4.528535980148883
808,3.37,19.522184300341298,15.563139931740613,9.488054607508532,1.3651877133105803,36103158609,6.7,100848,111631,1496,97.9,2.1,4956,40.7,4.358353510895883
809,3.56,29.306930693069305,21.08910891089109,10.0,4.455445544554455,36103158705,4.4,81111,98952,1203,84.0,16.0,3667,31.4,9.65366784837742
810,2.26,48.862897985705004,44.2495126705653,12.995451591942821,0.0,36103158708,6.0,67361,77508,1711,89.9,10.1,3492,38.9,2.20504009163803
811,3.28,23.11046511627907,18.459302325581394,7.485465116279069,1.0901162790697674,36103147001,4.6,106809,122991,1376,100.0,0.0,4516,36.0,1.7050487156775909
812,2.68,21.416083916083924,17.56993006993007,7.604895104895107,0.0,36103147100,4.4,122857,155504,1166,98.1,1.9,3069,48.2,0.45617464972303684
813,3.19,28.776978417266182,26.580840590685344,12.57099583491102,0.0,36103147300,8.7,75221,109055,2854,92.5,7.5,8518,35.6,15.402676684667762
814,3.2,19.32467532467533,14.909090909090908,7.012987012987013,2.5974025974025974,36103147502,5.2,134408,153529,1925,100.0,0.0,6303,41.8,1.9038553069966682
815,2.69,17.660984848484848,13.257575757575758,5.445075757575758,0.23674242424242425,36103158002,2.1,165179,195737,2394,88.2,11.8,5698,45.7,3.8083538083538087
816,3.13,17.6678445229682,12.956419316843345,7.302709069493523,0.5300353356890459,36103158104,3.9,103810,114222,1762,96.4,3.6,5321,38.6,1.6350310092087952
817,2.46,50.83333333333333,44.25925925925926,23.796296296296298,3.7037037037037033,36039080700,5.2,55208,74716,1330,81.2,18.8,2663,41.9,1.2767555388659406
818,-666666666.0,,,,,36039080800,-666666666.0,-666666666,-666666666,0,-666666666.0,-666666666.0,2586,32.1,9.358081979891725
819,2.33,44.082840236686394,29.092702169625245,16.96252465483235,0.591715976331361,36007001600,4.4,70556,94131,1128,89.9,10.1,2367,46.5,9.252217997465145
820,2.33,33.37461300309597,27.863777089783284,14.303405572755418,1.0526315789473684,36007012202,9.4,53063,69714,1817,88.9,11.1,3757,46.5,0.23955283470854402
821,2.37,30.58026260059297,28.038966539601866,19.73739940703092,0.0,36007013304,3.6,77734,95656,2582,91.4,8.6,5632,47.3,0.24857954545454544
822,2.5,39.60923623445826,29.21847246891652,15.630550621669625,0.0,36007012600,6.2,55990,70536,2362,95.3,4.7,5638,44.3,0.5321035828307911
823,2.56,24.440894568690094,21.352502662406817,7.507987220447284,1.5441959531416398,36007012702,3.5,75972,103895,2023,92.8,7.2,4804,48.4,0.39550374687760204
824,2.17,45.98337950138504,39.51985226223454,14.727608494921515,1.708217913204063,36007013301,5.6,53793,66315,2464,87.9,12.1,4702,45.3,1.977881752445768
825,2.5,50.60344827586207,34.39655172413793,10.172413793103447,1.1206896551724137,36007014000,6.0,39464,46732,1422,81.6,18.4,2901,30.7,8.583247156153051
826,2.35,36.707021791767545,33.46246973365618,17.433414043583532,0.0,36007014400,4.0,56793,75352,2282,90.5,9.5,4900,44.1,1.489795918367347
827,2.05,45.45454545454545,39.287984742530206,19.453273998728548,0.0,36007013700,10.4,39825,54824,1714,91.8,8.2,3365,39.0,0.5349182763744428
828,1.8,67.15686274509804,60.90686274509803,30.759803921568626,0.0,36007001100,17.6,15417,19932,1046,78.0,22.0,1568,39.8,2.9974489795918364
829,2.68,27.68092974115161,24.247226624405705,10.089804543053354,1.2150026413100898,36007012300,9.3,47846,57276,2439,77.6,22.4,5085,41.6,1.5535889872173059
830,2.37,30.018083182640144,24.23146473779385,11.93490054249548,0.4520795660036167,36007013303,0.9,66638,87174,1172,94.4,5.6,2626,50.6,0.9900990099009901
831,2.49,44.28857715430861,34.769539078156306,4.408817635270541,3.1062124248496987,36007013900,12.5,32143,39139,1208,82.6,17.4,2595,28.7,5.472061657032755
832,2.23,48.524590163934434,40.327868852459005,15.163934426229508,1.2295081967213115,36007014100,2.7,41757,56841,1405,86.8,13.2,3007,40.7,5.819753907549052
833,2.54,29.22173274596182,18.257464512971122,10.474791972589331,1.9579050416054817,36007010200,3.3,65928,74970,2171,94.1,5.9,5212,41.7,0.0
834,2.56,23.768115942028984,18.743961352657003,8.115942028985506,0.5797101449275363,36007011902,3.5,68036,76323,1215,85.2,14.8,2654,46.7,0.22607385079125847
835,2.33,61.03714085494043,39.663629992992284,10.161177295024528,3.0833917309039944,36007000100,11.6,21935,38252,1591,89.7,10.3,3377,27.1,23.12703583061889
836,2.43,36.49425287356322,25.57471264367816,18.103448275862068,4.741379310344827,36007000900,6.3,42209,56102,791,88.0,12.0,1699,36.8,1.7657445556209534
837,2.02,60.30534351145039,43.20610687022901,16.23409669211196,1.068702290076336,36007001400,18.3,28719,52487,2538,77.4,22.6,4079,35.2,9.683746016180436
838,2.06,56.346153846153854,49.855769230769226,26.44230769230769,0.0,36007001500,3.9,65076,81617,2182,95.3,4.7,4452,44.3,2.5381850853548964
839,2.33,41.13038612199215,33.631785114717395,14.437604924454394,4.196978175713487,36007001800,4.7,35490,44575,1956,91.4,8.6,4188,33.3,5.873925501432665
840,2.68,23.57071213640923,17.45235707121364,5.717151454363089,0.0,36007011903,5.8,57227,66459,1141,87.4,12.6,2673,40.8,0.0
841,2.61,25.29566360052563,21.02496714848883,8.804204993429698,0.5913272010512484,36007012102,4.0,72656,98617,1650,92.2,7.8,3981,45.9,0.42702838482793265
842,2.14,48.699421965317924,36.60886319845857,21.435452793834298,1.3969171483622351,36007012800,5.4,55259,63051,2321,89.4,10.6,5132,41.4,0.37022603273577553
843,2.31,33.12693498452013,30.650154798761612,15.067079463364296,0.0,36007013201,5.2,63491,72790,1055,91.8,8.2,2237,44.6,1.6987036209208761
844,2.23,44.632152588555854,39.12806539509537,17.43869209809264,3.9237057220708453,36007013400,9.0,41049,49949,2103,87.3,12.7,4260,38.7,2.276995305164319
845,2.49,54.613466334164585,27.348295926849538,12.136325852036574,0.0,36007014302,9.3,48668,68382,1349,89.2,10.8,9156,20.0,9.20707732634338
846,2.06,58.39299920445505,39.538583929992036,11.535401750198885,0.8750994431185362,36007000300,10.2,41449,57130,1552,81.0,19.0,2603,29.3,2.8812908182865926
847,2.53,29.270462633451963,26.601423487544483,16.281138790035588,0.3558718861209964,36007011901,8.1,62016,68493,1286,87.4,12.6,2847,41.4,1.36986301369863
848,2.48,35.972629521016614,24.193548387096772,14.418377321603131,0.635386119257087,36007014301,2.0,70323,117652,2265,90.3,9.7,5365,43.9,16.83131407269338
849,2.37,44.05034324942792,39.7025171624714,13.615560640732264,0.6864988558352403,36007000600,11.8,27788,46749,1055,82.8,17.2,2140,34.9,4.813084112149533
850,2.67,37.67228177641654,30.62787136294027,8.882082695252679,3.3690658499234303,36007013500,11.8,37765,43666,976,66.9,33.1,1876,35.4,4.850746268656716
851,3.12,43.956043956043956,30.76923076923077,0.0,10.989010989010987,36009940000,33.0,35852,48995,101,90.1,9.9,284,34.5,0.0
852,2.35,38.83826879271071,32.80182232346242,14.920273348519359,2.44874715261959,36009960400,5.3,48529,61277,2023,86.8,13.2,4392,44.6,0.273224043715847
853,2.6,45.100354191263285,39.66942148760331,25.206611570247933,0.0,36085008100,5.7,41500,62320,1883,90.0,10.0,4802,42.7,8.51728446480633
854,2.74,25.540275049115916,21.296660117878197,13.909626719056973,1.100196463654224,36085014604,6.3,102569,106683,2736,93.0,7.0,6985,43.2,7.21546170365068
855,2.69,23.81160052333188,22.19799389446141,9.158307893589186,0.0,36085014606,3.4,99716,102848,2460,93.2,6.8,6174,44.4,3.6443148688046647
856,3.01,22.101033295063147,19.402985074626862,9.357060849598165,3.6165327210103326,36085017005,3.4,104487,126986,1768,98.5,1.5,5255,42.6,1.9600380589914368
857,2.41,32.16931216931217,31.746031746031747,10.793650793650794,1.3756613756613756,36085017300,6.9,31938,67733,1006,93.9,6.1,2282,42.5,5.258545135845749
858,2.87,19.37235968617984,17.320458660229328,8.750754375377188,0.6035003017501509,36085017600,4.8,116125,145776,1796,92.3,7.7,4770,43.6,1.781970649895178
859,2.79,23.72829728906488,22.844958879074017,12.488577520560465,1.0051781906792567,36085020801,4.4,91285,107366,3346,98.1,1.9,9166,38.9,0.992799476325551
860,2.96,19.881201956673657,17.365478686233402,6.638714185883996,2.5506638714185885,36085022600,2.6,99810,117247,2983,95.9,4.1,8505,39.3,4.079952968841858
861,3.5,18.523878437047763,13.53111432706223,5.643994211287987,0.0,36085023100,2.2,74202,79258,1489,92.8,7.2,4927,33.9,16.642987619240916
862,3.08,17.724550898203596,17.185628742514968,7.185628742514971,0.7185628742514971,36085031902,3.7,37500,69933,1853,90.1,9.9,5167,29.0,9.367137604025547
863,2.6,28.146853146853147,27.097902097902104,20.804195804195803,0.0,36085013201,4.8,87000,112638,605,94.5,5.5,1497,44.8,4.47561790247161
864,2.6,33.057851239669425,26.210153482880763,9.090909090909092,0.8264462809917356,36085014100,5.5,70341,89870,956,88.6,11.4,2213,42.5,10.34794396746498
865,2.08,58.19158460161146,48.343777976723366,29.63294538943599,3.0438675022381383,36085000600,8.8,63750,79728,1314,85.0,15.0,2351,54.8,7.911527009783072
866,3.1,7.734806629834254,7.734806629834254,0.0,0.0,36085001800,0.0,64464,79172,214,84.6,15.4,603,29.4,3.150912106135987
867,3.03,18.655967903711137,18.25476429287864,4.262788365095286,0.3510531594784353,36085011201,4.4,69921,91148,2100,95.0,5.0,6045,41.7,15.053763440860216
868,2.66,37.87327021121632,31.828113619810637,11.2163146394756,3.8601602330662783,36085003300,6.6,93906,107158,1522,90.2,9.8,3674,39.9,10.125204137180186
