,%housh_grandp_resp_for_grandch,avg_houshold_size,avg_bldg_age,gas_leaks,gas_leaks_per_person,geoid,lonely_housholder%,lonely_housholder_over65%,mean_houshold_income,median_age,nonfamily_housholds%,not_us_citizen%,total_housing_units,unemployed%,vacant_housing_units%
894,2.23613595706619,2.8350000000000004,86.79207920792079,13,0.001364256480218281,36047083400,27.757901013714967,6.41025641025641,71887.33333333331,41.53333333333335,29.516994633273697,7.671319131073567,3609,5.918774268023928,7.065669160432253
895,2.36659968743023,2.8000000000000003,78.25912408759125,25,0.001994733902497407,36047083600,21.902210314802407,7.85889707524001,75490.33333333331,42.06666666666667,26.077249386023663,14.218463257001515,4865,7.252852469480572,7.934224049331963
896,4.029535864978904,3.1,84.27333333333333,15,0.0010198531411476747,36047083800,23.62869198312236,9.38818565400844,81121.83333333331,42.95,24.57805907172996,10.851237421811259,4810,2.7332064182757683,1.4553014553014554
897,7.52036766241905,3.0383333333333336,83.5382882882883,29,0.001982228298017772,36047084000,25.56925005222477,11.823689158136618,70022.33333333331,38.11666666666667,27.13599331522875,11.777170198222828,5004,4.032809295967192,4.336530775379696
898,2.838962310327949,2.5783333333333336,77.10809778456837,27,0.002554399243140965,36047084600,34.01860009789525,12.065589818893786,69554.5,45.25,35.389133627019085,14.257332071901608,4421,3.80321665089877,7.577471160370957
899,5.917513448894202,2.9916666666666667,84.86944444444444,10,0.0009924573243350538,36047084800,24.835624626419605,7.860131500298864,82587.83333333331,39.95,28.989838613269573,15.343390234219928,3656,6.2822548630408885,8.47921225382932
900,2.5921869295363282,3.4633333333333334,79.60227272727273,10,0.0010547410610695074,36047085000,10.58780576852866,6.170135085797738,83602.5,37.95,13.03395399780942,7.910557958021308,2980,4.588123615652356,8.087248322147651
901,0.0,,98.5,7,0.17073170731707318,36047085200,100.0,0.0,,,100.0,0.0,41,0.0,0.0
902,2.302158273381295,2.796666666666667,85.56366047745358,19,0.0016283853273911552,36047085400,28.321342925659472,13.741007194244602,63238.16666666666,39.81666666666667,30.191846522781766,14.475488515598213,4694,3.7709976002742542,11.16318704729442
903,3.221723622137844,2.365,92.13988919667592,66,0.003217315004387248,36047085600,34.69105971694857,11.908871246116671,61030.16666666666,41.333333333333336,38.66068346565414,22.83806181144584,9643,5.649800136492153,9.872446334128384
904,2.9464109155625864,2.928333333333333,88.26116259477675,23,0.0015530047265361242,36047085800,26.240854261419816,8.641487047656714,60972.5,38.73333333333333,31.283369586711487,17.002025658338958,5587,2.849426063470628,9.486307499552534
905,0.0,2.8633333333333333,91.62917594654787,60,0.00283098990280268,36047086000,24.44564629529475,10.032449972958355,62884.33333333334,39.1,26.40616549486209,21.128621307917328,8122,3.854864584316316,8.938685052942622
906,3.6845406083411727,2.783333333333333,88.99861495844875,42,0.0023675310033821873,36047086200,23.53402320476639,4.6879899655064285,59236.16666666666,36.18333333333333,25.9956099090624,19.08680947012401,7333,5.08455467869222,13.023319241783714
907,2.020655590480467,3.065,78.25942028985506,14,0.0010260920551158018,36047086400,22.83340817242928,8.037718904355637,71551.66666666669,39.266666666666666,23.192635832959137,15.017590149516273,4902,6.779536792729402,9.139126886984904
908,1.4689423614997204,2.6333333333333333,81.72422680412372,42,0.002232380142447114,36047086600,35.40850587576945,12.241186345831,64240.66666666666,38.2,38.514269725797426,17.29031572233443,8251,3.5930689911767835,13.368076596776149
909,8.86395511921459,2.7883333333333336,87.48009950248756,48,0.0024140012070006035,36047086800,28.62552594670407,5.455820476858345,54005.66666666666,38.45,34.109396914446,26.815530074431706,8017,4.199356266344799,11.063989023325432
910,3.6629526462395536,2.6766666666666663,86.23711340206184,30,0.001558117793705204,36047087000,34.20612813370473,13.704735376044571,52484.5,38.36666666666667,37.24233983286908,21.642256154565292,7708,5.661161317128909,6.850025947067982
911,1.0288999848691178,2.4483333333333333,86.9,23,0.00139741175041011,36047087200,33.36359509759419,9.819942502647905,54741.0,38.96666666666667,39.38568618550462,13.475909836563584,7109,5.70508536363084,7.033338022225347
912,4.427817981111248,2.538333333333333,76.41246290801188,111,0.005359729599227426,36047087401,34.784741812829644,22.13908990555624,45538.66666666666,40.5,37.7897706365755,16.750362143891838,8818,5.601158860453888,7.541392606033112
913,0.6443298969072164,2.5116666666666667,69.13836898395722,27,0.002780924915027294,36047087600,40.61855670103093,13.298969072164953,60989.16666666666,36.88333333333333,46.469072164948464,7.611494489648779,4248,2.8633226902873616,8.662900188323917
914,1.3714866237724348,2.473333333333333,79.18348623853211,13,0.0007308297728805936,36047087800,31.40873687775144,8.398239078902812,46987.0,43.88333333333333,33.47443278022349,26.602203732853607,6614,5.098943107713065,10.704566071968554
915,0.7963594994311717,2.5283333333333333,72.78084896347481,67,0.0037642564188999374,36047088000,33.973265073947665,15.856086461888511,56937.33333333334,38.16666666666666,36.04948805460751,14.321029271307376,7658,3.8035844710376985,8.174458083050405
916,0.09813542688910697,2.5733333333333337,81.8569844789357,93,0.002364126290101175,36047088200,33.87634936211973,9.152764147857377,57190.66666666666,38.73333333333333,38.28590121033693,15.631196298744216,16820,3.7215923534495903,9.126040428061833
917,4.482602801626752,2.77,85.4681818181818,76,0.0024817136886102404,36047088400,29.15499322187076,8.567555354722098,52812.83333333334,34.31666666666667,32.45368278355174,20.75822884012539,12631,4.467084639498434,12.398068244794553
918,0.7349605298974685,2.385,80.89931740614334,143,0.0054449225145642155,36047088600,38.41756646402322,9.908356773432537,48590.33333333334,37.75,43.39896561110607,22.472680196474126,11919,7.398240871187602,7.53418910982465
919,6.543268097146901,2.871666666666666,83.79177718832891,24,0.0009851812322975249,36047088800,24.534307946239096,5.647253006366423,59898.66666666666,37.36666666666667,27.84720584767744,18.19711834489553,9241,5.459545995648783,8.213396818526133
920,4.142997803529502,2.4866666666666664,84.39682539682539,89,0.00233700076149463,36047089000,36.62046504582292,7.657350602135877,43340.5,40.68333333333333,39.900022722108616,20.996245043720297,14857,5.868760339258987,11.132799353839939
921,1.1173814898419865,2.396666666666667,81.54950495049505,151,0.007102539981185325,36047089200,34.92099322799097,9.367945823927764,31668.16666666667,36.91666666666666,38.89390519187359,22.38005644402634,9970,6.128880526810912,11.133400200601804
922,3.639539962148784,3.043333333333333,66.90251572327044,78,0.003564084989718985,36047089400,25.738826612316203,5.677682340952102,53009.16666666666,30.25,30.266414325229288,15.485492346355949,7725,5.51519305460361,11.080906148867314
923,1.2668250197941409,2.2383333333333337,82.35374149659864,53,0.0026853118508385265,36047089600,47.05350073521095,7.1258907363420425,40118.66666666666,35.050000000000004,51.89458206085286,24.80113492425394,9653,5.699954400364798,8.411892675852068
924,1.9597596028220536,2.77,58.428792569659436,24,0.0022605255721955355,36047089800,26.15625816566501,6.1405800888424364,54943.5,36.683333333333344,30.284818395610127,17.114062352830366,4486,7.88358293303193,14.690147124386982
925,1.104087652760219,2.6016666666666666,65.8948051948052,219,0.007063604696168236,36047090000,31.378002528445002,8.032026970080066,36454.16666666666,30.66666666666667,33.67045933417615,11.950070958585988,12896,3.8898206683008647,7.9947270471464025
926,5.120772946859903,2.9233333333333333,47.26821192052979,75,0.003452085059375863,36047090200,30.859903381642514,13.584541062801929,55088.33333333334,33.2,35.671497584541065,16.648255546349993,5692,6.692442235110006,9.082923401264932
927,2.9035639412997907,2.52,64.04089581304771,81,0.0033414463099707106,36047090600,33.61635220125786,10.041928721174004,25732.0,30.1,34.50733752620545,14.293964770430264,10308,7.590445938698899,7.450523864959256
928,3.5000000000000004,2.345,63.36943907156672,222,0.0064126635662497475,36047090800,41.4078947368421,14.75,23789.0,30.95,44.868421052631575,9.52656055923048,8402,8.102487073572316,9.545346346108069
929,3.0698981383912893,2.3016666666666667,53.30337078651685,312,0.009520612736871013,36047091000,45.788549350193186,23.87776606954689,25798.66666666667,32.7,46.00632244467861,7.717188978059871,15087,6.99398858747063,5.6472459733545435
930,3.4905859953458847,2.671666666666667,70.72222222222223,359,0.00950112478496758,36047091200,31.32360200267964,10.309569141809462,25273.66666666667,26.466666666666665,32.487130667794936,5.18459706232632,15011,7.759692999867673,5.529278529078676
931,4.745551045894474,2.595,72.89353277606688,124,0.0049534614309111975,36047091600,34.86314913102298,5.994380268498283,36690.66666666666,32.21666666666667,38.39109168487876,13.97355490752207,10755,5.10126632844645,10.655509065550907
932,6.782945736434107,2.668333333333333,30.717391304347824,147,0.008871454435727217,36047091800,29.2797157622739,8.543281653746769,44399.16666666666,34.31666666666667,30.74935400516795,14.484007242003619,6515,7.525648762824383,4.957789716039908
933,6.492761932062491,2.72,41.74778761061947,72,0.003800475059382423,36047092000,29.6689121398882,6.593091586641822,52503.83333333334,34.23333333333333,32.779131431847496,8.820269200316707,7590,5.679598838743732,8.076416337285902
934,1.0659040686338228,2.168333333333333,78.86363636363636,43,0.002586310597858776,36047092200,48.979591836734684,18.341349278564927,46417.33333333334,42.0,49.551540361367465,8.973896306989053,8386,6.249248165523879,8.263772954924875
935,4.06807131280389,2.901666666666667,44.72824427480916,65,0.0035478412750395718,36047092400,25.68881685575365,5.510534846029175,46884.0,30.966666666666665,30.0,15.452213307133892,6854,4.644942961628732,9.97957397140356
936,2.8843294677371394,2.53,70.15578358208955,29,0.0016904692509472454,36047092800,33.779363663395785,10.645257210823669,62758.66666666666,43.41666666666666,35.474278917633065,13.762751384436026,7031,4.2261731273681145,4.337932015360546
937,1.427357689039932,2.75,71.43162393162393,26,0.0016043440700974948,36047093000,23.925233644859816,5.8113848768054375,78277.5,41.76666666666666,27.034834324553948,15.895347402196714,6486,5.79415031469826,9.266111625038546
938,3.844718178424785,2.83,77.12880886426593,12,0.0015822784810126582,36047093200,23.030981709593128,11.832773422918999,80757.16666666669,46.21666666666667,24.486748786860772,22.850738396624468,2793,6.131329113924051,4.081632653061225
939,0.4932811702670522,2.4766666666666666,75.86166007905139,16,0.001099958751546817,36047093400,28.33815274706583,9.338322844021091,71773.83333333331,43.48333333333333,34.104439530532396,12.457032861267702,6434,4.619826756496631,8.626049114081443
940,5.927698032961191,3.003333333333334,78.09075907590757,6,0.000531632110579479,36047093600,22.966507177033485,11.270600744284954,77261.5,39.53333333333333,28.973950026581612,11.323763955342903,4118,1.470848839269892,8.644973288003884
941,4.931347901759815,2.651666666666667,82.30547112462007,31,0.002262113251605371,36047093800,24.69541674724425,10.056081995745505,57426.5,35.016666666666666,29.239992264552303,22.103035610040866,5949,6.341214244016345,13.077828206421248
942,3.2399780340472266,3.203333333333333,59.59281627463446,92,0.003946296057993394,36047094401,20.263591433278414,8.333333333333332,86153.0,40.8,22.940691927512354,17.792647878865868,7685,8.287221721786128,5.2179570592062445
943,4.123711340206185,2.3783333333333334,62.5,3,0.00017125242607603607,36047094402,29.354313619099287,14.460119370591428,30114.66666666667,31.883333333333336,30.24959305480196,4.9092362141797015,7662,6.279255622787987,3.784912555468546
944,0.9818007662835248,2.768333333333333,73.77061855670105,21,0.0018094089264173703,36047094600,28.831417624521073,15.948275862068966,82354.0,41.41666666666666,31.657088122605373,15.707392727899366,4637,5.066344993968637,9.941772697865
945,5.131690739167373,3.183333333333333,53.178661844484644,46,0.002456346451647354,36047095000,14.834324553950722,4.604927782497875,85940.33333333331,40.66666666666666,16.97536108751062,13.114754098360656,6210,5.900571367544187,5.233494363929147
946,1.1425274091171378,3.135,54.325768321513,42,0.0015469613259668509,36047095400,16.757068667051357,7.351413733410271,78776.5,38.333333333333336,18.86901327178304,14.34622467771639,9219,3.896869244935544,6.009328560581408
947,4.588542382195357,3.045,59.63525465080817,45,0.0020209278304217,36047095800,16.815496634153043,8.655035032284655,82038.5,41.48333333333333,20.82703668086276,11.474379126060985,7603,3.64216104549333,4.261475733263185
948,8.060372511239564,3.4916666666666667,73.18771929824561,10,0.0009001710324961742,36047096200,16.89145793192036,3.982016698779703,82053.5,32.5,19.71740526653821,10.522999369880276,3337,2.124403636690971,6.6826490860053935
949,2.0471316353249227,2.998333333333333,73.5852798589687,30,0.002369855438818232,36047096400,18.35277314925018,7.355391573434898,71324.83333333331,38.56666666666667,24.68459890502261,15.285567580377595,5001,3.5863812307449248,15.996800639872026
950,1.8757327080890969,3.583333333333333,77.07516147974164,22,0.002367118571121153,36047096800,16.373583431027743,5.509964830011723,89688.0,34.55,19.890582258694803,7.079836453625996,2758,3.7981493436625775,7.215373459028282
