,total_housing_units,avg_year_built,vacant_housing_units,vacant_housing_units%,geoid
175,2056,1953.4255836575876,454,22.1,36003950600
176,3173,1966.3931610463285,1746,55.0,36003950400
177,2759,1959.2328742297934,814,29.5,36003951200
178,1704,1964.3744131455398,684,40.1,36003950100
179,1717,1962.4627256843332,519,30.2,36003950800
180,2111,1954.1167693036475,435,20.6,36003951100
181,1888,1954.540254237288,269,14.2,36003950900
182,1996,1954.2359719438878,422,21.1,36003950300
183,2872,1969.2447771587745,617,21.5,36007012500
184,2183,1967.7707283554741,153,7.0,36007012701
185,1611,1943.524208566108,68,4.2,36007013800
186,1491,1974.1217303822937,166,11.1,36007014200
187,1621,1964.8214065391733,112,6.9,36007013202
188,1276,1941.9960815047023,136,10.7,36005008900
189,1829,1953.06916347731,91,5.0,36005009800
190,1512,1964.6593915343915,110,7.3,36005012500
191,1678,1946.857568533969,144,8.6,36005014900
192,2294,1934.6791630340017,59,2.6,36005019700
193,699,1966.222460658083,8,1.1,36005022000
194,566,1942.8833922261483,0,0.0,36005022702
195,464,1942.8620689655172,0,0.0,36005023100
196,1100,1932.7818181818182,20,1.8,36005023501
197,2045,1972.2887530562348,83,4.1,36005001600
198,28,1994.5,0,0.0,36005002400
199,1919,1963.5250130276186,117,6.1,36059413400
200,872,1954.7385321100917,28,3.2,36059415500
201,1281,1955.0230288836847,143,11.2,36059517301
202,1955,1956.5900255754475,40,2.0,36059520300
203,1537,1950.3490566037735,16,1.0,36059407102
204,1236,1960.294498381877,147,11.9,36065024303
205,1992,1956.308232931727,344,17.3,36103147702
206,2272,1975.1139964788733,16,0.7,36103158115
207,1961,1973.8222845486996,163,8.3,36103158207
208,2441,1968.5454731667348,133,5.4,36103158304
209,1705,1974.7123167155426,70,4.1,36103158502
210,1294,1957.8616692426585,131,10.1,36103158608
211,1793,1960.7576687116564,184,10.3,36103158802
212,1764,1971.0731292517007,153,8.7,36103159103
213,2125,1988.9762352941177,153,7.2,36103159106
214,1150,1955.4269565217392,297,25.8,36103159300
215,2545,1967.2056974459724,270,10.6,36103159601
216,2208,1954.8944746376812,175,7.9,36103169800
217,1206,1935.1218905472638,377,31.3,36103170101
218,2831,1969.445249028612,714,25.2,36103190401
219,4387,1977.315591520401,2395,54.6,36103190707
220,1025,1956.3731707317072,116,11.3,36103110401
221,3361,1948.8796489140136,337,10.0,36103110600
222,2616,1956.8834097859328,417,15.9,36103111100
223,1776,1965.4572072072071,271,15.3,36103111503
224,1336,1964.4176646706587,29,2.2,36103135301
225,1304,1969.1395705521472,86,6.6,36103135304
226,1554,1960.4137709137708,75,4.8,36103145602
227,2172,1925.4208103130754,509,23.4,36029006100
228,1501,1939.402731512325,168,11.2,36029006602
229,1719,1964.453461314718,15,0.9,36029009104
230,2286,1970.4510061242345,86,3.8,36029010002
231,1488,1925.864247311828,251,16.9,36029005201
232,1048,1970.628816793893,80,7.6,36029007202
233,3328,1966.7872596153845,122,3.7,36029007302
234,3020,1960.8794701986756,36,1.2,36029008101
235,1931,1944.2669601242878,61,3.2,36029008900
236,3028,1952.2988771466314,257,8.5,36029009502
237,1705,1942.4384164222874,83,4.9,36029009900
238,3228,1973.6112143742255,246,7.6,36029013102
239,2561,1971.0864896524795,75,2.9,36029013201
240,2944,1974.0849184782608,165,5.6,36029013501
241,856,1972.6191588785048,62,7.2,36119010901
242,2403,1957.9024136496046,104,4.3,36119011400
243,1155,1942.7813852813854,19,1.6,36119011700
244,2790,1947.594982078853,192,6.9,36119012200
245,824,1950.240291262136,118,14.3,36119001000
246,2501,1959.3804478208717,203,8.1,36119000801
247,583,1951.959691252144,15,2.6,36119001800
248,2260,1955.8053097345132,164,7.3,36119002104
249,2118,1953.4069877242682,172,8.1,36119002402
250,1093,1946.7918572735591,108,9.9,36119003000
251,818,1933.5122249388753,174,21.3,36119003500
252,2139,1942.585553997195,214,10.0,36119004200
253,730,1945.664383561644,93,12.7,36119004500
254,993,1927.370090634441,68,6.8,36119004700
255,1702,1949.74089306698,95,5.6,36119005002
256,1993,1961.4468138484697,179,9.0,36119010803
257,2307,1964.0730385782401,99,4.3,36119010902
258,2354,1973.9150382327953,144,6.1,36119011101
259,1634,1958.1799265605875,111,6.8,36119000202
260,1216,1951.9465460526317,55,4.5,36119000900
261,1391,1945.049964054637,65,4.7,36119001403
262,1391,1951.3583752695902,174,12.5,36119001600
263,2500,1936.328,153,6.1,36119002202
264,1195,1957.876569037657,91,7.6,36119002203
265,787,1956.5482846251589,0,0.0,36119002401
266,1025,1952.4756097560976,34,3.3,36119002404
267,1271,1969.1498819826909,129,10.1,36119003100
268,2911,1954.436791480591,121,4.2,36119004800
269,1488,1972.470430107527,108,7.3,36119014607
270,2209,1961.8091896785877,340,15.4,36119000103
271,2150,1971.2381395348837,501,23.3,36119000401
272,2677,1949.5276428838251,686,25.6,36119000402
273,1567,1947.3468410976388,252,16.1,36119001200
274,1645,1960.6702127659576,47,2.9,36119002101
275,675,1962.174074074074,39,5.8,36119002105
276,1286,1964.5,54,4.2,36119013201
277,1776,1971.4245495495495,155,8.7,36119012303
278,2232,1960.260752688172,74,3.3,36119013102
279,555,1951.481981981982,118,21.3,36085007700
280,3167,1979.563151247237,32,1.0,36085017010
281,1195,1961.368619246862,138,11.5,36085031901
282,668,1942.6541916167664,74,11.1,36085001700
283,643,1955.1531881804044,55,8.6,36085013301
284,2842,1957.5833919774807,629,22.1,36097950100
285,1875,1951.148,305,16.3,36097950400
286,1261,1961.0463917525774,48,3.8,36103146201
287,2417,1973.7321059164253,125,5.2,36103135402
288,1379,1964.8045685279187,100,7.3,36103146002
289,1102,1977.5,87,7.9,36103146607
290,2373,1968.9521702486304,169,7.1,36103158712
291,2074,1979.2859209257474,136,6.6,36103159407
292,1550,1964.6,51,3.3,36103134907
293,721,1957.523578363384,21,2.9,36103135201
294,1555,1969.752733118971,115,7.4,36103135204
295,1844,1963.891540130152,74,4.0,36103135205
296,1701,1956.8398001175779,61,3.6,36103146500
297,1051,1963.534253092293,61,5.8,36103146705
298,837,1957.5764635603346,13,1.6,36103146706
299,1395,1978.3351254480287,146,10.5,36103147803
300,32,1953.5625,11,34.4,36103158007
301,1009,1964.2274529236868,37,3.7,36103158111
302,1338,1965.4828101644246,137,10.2,36103158112
303,780,1977.7435897435898,70,9.0,36103158116
304,2325,1962.805376344086,236,10.2,36103158317
305,1600,1966.41375,137,8.6,36103158318
306,492,1973.371951219512,63,12.8,36103158401
307,1884,1971.27016985138,51,2.7,36103158508
308,2015,1967.0736972704715,95,4.7,36103158511
309,1122,1967.4893048128342,0,0.0,36103158512
310,1599,1965.044090056285,130,8.1,36103158604
311,1567,1958.5701978302488,100,6.4,36029015003
312,1959,1968.3570699336397,194,9.9,36029015800
313,2351,1938.8874946831136,165,7.0,36029008600
314,2286,1931.4094488188975,179,7.8,36029008700
315,1703,1937.3185554903112,110,6.5,36029008800
316,2204,1975.0712341197823,173,7.8,36029009107
317,1364,1962.065982404692,99,7.3,36029009109
318,1814,1968.877618522602,154,8.5,36029009114
319,2334,1961.4443016281064,222,9.5,36029009200
320,1982,1952.8224016145307,56,2.8,36029009402
321,1820,1953.3049450549452,69,3.8,36029010103
322,1148,1944.4303135888501,71,6.2,36029010500
323,1161,1956.8634797588286,45,3.9,36029010901
324,3272,1971.1066625916872,118,3.6,36029011200
325,2395,1962.2240083507306,205,8.6,36029011300
326,2132,1970.8090994371482,25,1.2,36029012003
327,1514,1953.284676354029,70,4.6,36029013001
328,2780,1952.4773381294965,68,2.4,36029013400
329,2142,1960.4864612511672,129,6.0,36029014903
330,1247,1958.0453087409783,36,2.9,36029015302
331,1,1984.5,0,0.0,36029940100
332,1338,1965.8520179372197,29,2.2,36029015201
333,1110,1950.837837837838,149,13.4,36029015600
334,1063,1925.953433678269,249,23.4,36029000500
335,1451,1934.5310130944176,297,20.5,36029003600
336,2709,1929.9614248800294,355,13.1,36029004300
337,2533,1941.6448874851953,218,8.6,36029005100
338,2102,1929.3715509039012,376,17.9,36029006701
339,2333,1949.3456922417488,137,5.9,36029008003
340,1878,1963.7784877529286,90,4.8,36119013103
341,1531,1951.6077726975832,97,6.3,36119012102
342,873,1952.3625429553265,49,5.6,36119012301
343,1595,1967.6347962382445,133,8.3,36119012503
344,1355,1950.0247232472325,185,13.7,36119014200
345,1562,1949.813700384123,142,9.1,36119014300
346,2145,1962.313986013986,36,1.7,36119014703
347,575,1945.7782608695652,29,5.0,36119001900
348,1539,1945.1172839506173,183,11.9,36119001302
349,741,1943.6565452091768,32,4.3,36119001402
350,1305,1946.5498084291187,110,8.4,36119001503
351,1041,1961.4644572526418,37,3.6,36119002106
352,934,1950.7901498929336,39,4.2,36119002201
353,1166,1938.6938250428816,80,6.9,36119002405
354,623,1950.922150882825,25,4.0,36119004300
355,1749,1938.0191538021727,141,8.1,36119005800
356,1868,1945.75,133,7.1,36119005901
357,2410,1945.3560165975105,59,2.4,36119008200
358,2126,1954.7300094073378,297,14.0,36119008700
359,2257,1950.364421798848,190,8.4,36119008800
360,1771,1972.5412196499153,92,5.2,36119009000
361,1069,1954.9396632366697,39,3.6,36119009701
362,1202,1952.2745424292846,66,5.5,36113070100
363,940,1945.5117021276596,119,12.7,36113070200
364,1292,1948.3243034055727,196,15.2,36113070500
365,2624,1968.1943597560976,1613,61.5,36113078000
366,1892,1937.0998942917547,117,6.2,36113070400
367,2017,1958.7201289043132,363,18.0,36027010000
368,1289,1962.6691233514352,241,18.7,36027120000
369,3115,1972.1821829855537,339,10.9,36027140200
370,1222,1952.8453355155482,79,6.5,36103111201
371,987,1960.1737588652481,113,11.4,36103111802
372,806,1962.937965260546,0,0.0,36103111804
373,986,1961.9391480730224,52,5.3,36103122705
374,1926,1958.8431983385256,54,2.8,36103122901
375,1411,1957.9053862508858,62,4.4,36103123102
376,1713,1954.0884413309982,63,3.7,36103123900
377,1563,1958.332373640435,72,4.6,36103124001
378,1003,1956.4182452642074,119,11.9,36103124601
379,1379,1969.5355329949239,58,4.2,36103134703
380,2420,1966.3342975206613,266,11.0,36103134904
381,1678,1966.7920143027413,37,2.2,36103135003
382,1645,1970.0434650455927,50,3.0,36103135103
383,1483,1964.5404585300068,217,14.6,36103145703
384,2229,1973.9939434724092,149,6.7,36103145902
385,697,1962.606169296987,72,10.3,36103146205
386,723,1956.7199170124481,34,4.7,36103146206
387,1896,1962.2241561181434,46,2.4,36103146800
388,2474,1962.4518997574778,120,4.9,36103147401
389,2775,1960.7190990990991,414,14.9,36103147501
390,1414,1952.0035360678926,81,5.7,36103147902
391,2512,1969.7444267515923,242,9.6,36103158006
392,890,1969.4719101123596,42,4.7,36103158009
393,1501,1978.084943371086,54,3.6,36103158107
394,1139,1967.3533801580334,171,15.0,36103158110
395,2168,1978.6273062730627,0,0.0,36103158306
396,3228,1969.4110904584882,2033,63.0,36103180300
397,2596,1990.5084745762713,115,4.4,36103159410
398,1722,1971.944831591173,293,17.0,36103159602
399,2884,1965.2895284327324,1225,42.5,36103170002
400,2100,1979.1404761904762,674,32.1,36103190403
401,1910,1964.0732984293193,1056,55.3,36103190708
402,2073,1957.9852870236373,112,5.4,36103111505
403,1441,1960.3015267175572,204,14.2,36007012103
404,887,1980.9024802705749,53,6.0,36007012900
405,1842,1956.0179153094462,166,9.0,36007013000
406,2111,1965.726906679299,123,5.8,36007014600
407,2068,1942.6160541586073,387,18.7,36007013600
408,1677,1938.41771019678,338,20.2,36007000200
409,1082,1931.0249537892792,167,15.4,36007000400
410,1023,1946.647605083089,259,25.3,36007000500
411,1343,1936.9050632911392,333,24.8,36007001300
412,716,1975.3310055865923,124,17.3,36007012000
413,1582,1966.8116308470292,58,3.7,36007012101
414,1839,1956.1514410005439,858,46.7,36007012400
415,1508,1957.39124668435,122,8.1,36007014500
416,1586,1939.3329129886506,209,13.2,36007000700
417,2080,1951.9399038461538,38,1.8,36059410900
418,1574,1947.0190597204573,47,3.0,36059411100
419,2396,1957.9373956594325,265,11.1,36059411600
420,1315,1934.148669201521,17,1.3,36059412700
421,1459,1945.8817683344757,25,1.7,36059413001
422,1723,1949.121009866512,84,4.9,36059413100
423,2016,1955.313492063492,188,9.3,36059414501
424,2011,1949.933117851815,99,4.9,36059415000
425,2146,1942.6849953401677,0,0.0,36059415300
426,1897,1953.5247759620454,506,26.7,36059416300
427,1141,1959.9075372480281,0,0.0,36059303101
428,579,1941.506908462867,15,2.6,36005003100
429,445,1959.2640449438202,39,8.8,36005003800
430,2199,1953.6864483856298,169,7.7,36005004100
431,2082,1944.9346781940442,205,9.8,36005011900
432,1543,1946.648412184057,233,15.1,36005011502
433,2248,1977.846975088968,125,5.6,36005014100
434,1973,1949.0245818550432,234,11.9,36005015100
435,1686,1969.3873072360616,65,3.9,36005015300
436,1142,1950.3931698774081,11,1.0,36005015500
437,664,1940.75,17,2.6,36005023600
438,2042,1944.4142997061704,89,4.4,36005024300
439,1693,1949.6512108682812,57,3.4,36005004400
440,1445,1948.8044982698962,120,8.3,36005004800
441,1103,1934.540797824116,70,6.3,36005005902
442,2196,1940.9685792349726,112,5.1,36005008300
443,764,1970.2133507853403,36,4.7,36005008400
444,1905,1942.7057742782151,103,5.4,36005009200
445,850,1941.6635294117648,113,13.3,36005012701
446,1490,1948.113422818792,130,8.7,36005013500
447,1215,1949.4506172839506,203,16.7,36005013800
448,1857,1959.3675282714055,42,2.3,36005016100
450,2763,1946.0019905899385,32,1.2,36005019500
451,1136,1938.5008802816901,63,5.5,36005022902
452,1035,1933.9492753623188,39,3.8,36005023302
453,867,1945.50461361015,64,7.4,36005024400
454,1485,1945.9141414141413,84,5.7,36005026900
455,2847,1940.771162627327,208,7.3,36005027300
456,2150,1950.900930232558,154,7.2,36005029500
457,1780,1958.2224719101123,133,7.5,36005029700
458,1256,1952.1146496815286,21,1.7,36005031000
459,669,1952.3251121076232,26,3.9,36005031600
460,641,1959.2113884555383,82,12.8,36005031800
461,2705,1957.314787430684,288,10.6,36005032300
462,1306,1944.8866768759572,119,9.1,36005032400
463,279,1925.1810035842293,19,6.8,36005033400
464,2663,1953.7057829515584,109,4.1,36005036300
465,794,1942.5919395465994,77,9.7,36005036902
466,2060,1944.2398058252427,114,5.5,36005037300
467,1102,1949.494555353902,54,4.9,36005037800
468,1597,1944.1931747025674,127,8.0,36005037900
469,1295,1942.3030888030887,91,7.0,36005038700
470,1502,1961.1671105193077,124,8.3,36005039600
471,1551,1931.5709219858156,43,2.8,36005040100
472,1278,1939.460876369327,147,11.5,36005040600
473,1501,1941.2521652231846,64,4.3,36005042300
474,2259,1935.6531651173086,80,3.5,36005042500
475,1283,1933.1749805144193,18,1.4,36005042901
476,1316,1941.9506079027356,49,3.7,36005044200
477,40,1954.375,0,0.0,36005050400
479,509,1964.4901768172888,10,2.0,36005016900
480,2096,1947.369751908397,62,3.0,36005017300
481,771,1940.0252918287938,29,3.8,36005024600
483,991,1943.6372351160444,27,2.7,36005025000
484,998,1941.123246492986,71,7.1,36005025200
485,720,1930.8472222222222,28,3.9,36005025700
486,1868,1936.1247323340472,110,5.9,36005027700
487,1686,1956.311981020166,104,6.2,36005028500
488,511,1945.6350293542075,41,8.0,36005028600
489,1968,1937.0630081300812,94,4.8,36005028900
490,583,1947.8104631217839,0,0.0,36005031200
491,3005,1940.738935108153,75,2.5,36005018900
492,2914,1948.882292381606,134,4.6,36005019900
493,908,1959.907488986784,64,7.0,36005020200
494,926,1955.8228941684665,36,3.9,36005020601
495,1978,1950.8220424671385,151,7.6,36005021100
496,2297,1939.654549412277,108,4.7,36005021200
497,1743,1948.0490533562822,97,5.6,36005021601
498,695,1935.0179856115108,69,9.9,36005025600
499,601,1933.7262895174708,16,2.7,36005022703
500,358,1932.8379888268157,18,5.0,36005023702
501,1382,1942.3617945007236,151,10.9,36005024000
502,2446,1933.8225674570729,198,8.1,36005026300
503,2252,1944.2388987566608,96,4.3,36005026500
504,1777,1946.478052898143,55,3.1,36005028100
505,1234,1954.7998379254457,84,6.8,36005028300
506,683,1949.1632503660321,22,3.2,36005031400
507,1459,1948.392392049349,101,6.9,36005032800
508,1580,1961.4417721518987,47,3.0,36005037400
509,945,1951.8174603174602,66,7.0,36005038200
510,882,1945.781179138322,35,4.0,36005045102
511,1595,1952.4028213166143,233,14.6,36005034500
512,702,1953.2264957264956,19,2.7,36005035600
513,740,1980.4067567567567,27,3.6,36005035900
514,657,1959.644596651446,43,6.5,36005036800
515,1945,1969.0053984575836,244,12.5,36103145701
516,2172,1947.1827808471455,155,7.1,36103110300
517,1889,1963.3687136050821,325,17.2,36103111002
518,1699,1960.037963507946,173,10.2,36103111300
519,489,1964.1523517382414,4,0.8,36103111504
520,1251,1960.8916866506795,101,8.1,36103122300
521,2482,1959.209911361805,148,6.0,36103123402
522,1793,1963.3739542665924,264,14.7,36103123801
523,1104,1960.044384057971,85,7.7,36103124002
524,1456,1976.2156593406594,183,12.6,36103135005
525,2374,1973.756950294861,149,6.3,36103135401
526,1552,1961.6842783505156,108,7.0,36103135403
527,1210,1963.396694214876,198,16.4,36103145604
528,2156,1941.2059369202227,313,14.5,36007001700
529,1159,1950.6121656600517,129,11.1,36007012201
530,1487,1945.7508406186953,209,14.1,36007013100
531,930,1945.6935483870968,358,38.5,36007001200
532,1147,1949.4607672188317,105,9.2,36007001600
533,1778,1967.3318335208098,141,7.9,36007012202
534,2350,1963.6642553191489,107,4.6,36007012600
535,2000,1965.388,130,6.5,36007012702
536,2045,1934.9190709046454,566,27.7,36001000700
537,1219,1932.9044298605415,40,3.3,36001001901
538,1223,1942.79517579722,192,15.7,36001001902
539,1499,1962.3145430286859,52,3.5,36103158609
540,1201,1982.8597002497918,153,12.7,36103158705
541,1713,1976.3184471687098,145,8.5,36103158708
542,1375,1962.2963636363636,0,0.0,36103147001
543,1139,1942.9108867427567,23,2.0,36103147100
544,2857,1958.41599579979,178,6.2,36103147300
545,1920,1959.0322916666667,40,2.1,36103147502
546,2422,1958.289843104872,247,10.2,36103158002
547,1781,1962.063166760247,64,3.6,36103158104
548,3379,1975.9554601953241,222,6.6,36029014702
549,1778,1976.2064116985377,127,7.1,36029012902
550,2705,1950.1595194085028,97,3.6,36029014300
551,1252,1941.117412140575,163,13.0,36029014502
552,844,1949.1800947867298,142,16.8,36047114400
553,733,1944.1793997271486,80,10.9,36047011900
554,964,1950.8226141078837,96,10.0,36047015200
555,711,1932.442334739803,60,8.4,36047016600
556,827,1958.6656590084642,92,11.1,36047021100
557,981,1951.2410805300713,48,4.9,36047048500
558,1648,1931.751213592233,57,3.5,36047056100
559,807,1944.217472118959,91,11.3,36047062000
560,310,1999.6322580645162,16,5.2,36047080800
561,1153,1975.5537727666956,162,14.1,36047092400
562,468,1948.0363247863247,34,7.3,36047093200
563,1861,1948.6182160128963,193,10.4,36047110400
564,1227,1972.4951100244498,231,18.8,36047111600
565,1427,1968.3696566222845,148,10.4,36047123700
566,1078,1939.3330241187384,71,6.6,36047150200
567,1028,1933.7315175097276,84,8.2,36047004400
568,1072,1937.5419776119404,118,11.0,36047005300
569,2351,1972.9666099532114,132,5.6,36047069602
570,2008,1928.710657370518,93,4.6,36047079601
571,2028,1931.1296844181459,326,16.1,36047079602
