,total_population,median_age,sex_ratio,geoid
0,6726,36.3,0.9759106933019976,36119013400
1,3889,34.7,0.8155929038281979,36119013500
2,3248,55.1,0.8094707520891364,36119014605
3,21,-666666666.0,inf,36119000104
4,2920,44.4,0.9571045576407506,36119011102
5,5591,37.3,0.9868514570007108,36119011500
6,4884,43.7,1.009049773755656,36119012000
7,3111,44.3,0.8506841165972635,36119012501
8,4669,44.2,0.8834207341670028,36119012600
9,3374,42.3,0.9214123006833713,36119013800
10,4445,42.1,1.0957095709570956,36119014604
11,2986,44.6,1.0053727333781062,36119014908
12,5611,45.7,0.9960868018498755,36119006801
13,6395,40.9,0.9866418142280211,36119006900
14,5924,41.8,0.9628893306825712,36119007000
15,4940,38.8,0.8697956093868282,36119007401
16,4424,31.8,1.0789473684210527,36119007800
17,6562,45.7,0.8448130447005904,36119008302
18,3810,43.2,0.8621700879765396,36119008403
19,4304,42.4,0.8885476086002633,36119009600
20,3052,47.1,0.8944754810676598,36119010801
21,4525,44.1,1.1754807692307692,36085017009
22,5372,30.7,1.06377257011141,36085020700
23,6927,40.4,1.0677611940298508,36085020803
24,2684,29.5,0.7623112278397899,36085022300
25,2755,32.4,1.0559701492537314,36085024700
26,6220,44.2,0.9967897271268058,36085025100
27,7715,38.4,0.867134559535334,36085029104
28,3127,37.5,0.9078706528370958,36085004700
29,4105,39.5,0.9354078264969354,36085005000
30,4583,40.5,0.85321471896482,36085007400
31,3984,50.2,0.8827977315689981,36085009601
32,3367,41.6,0.9736225087924971,36085009602
33,3753,45.5,1.0123324396782842,36085012200
34,5744,42.9,1.015438596491228,36085013203
35,6470,43.3,0.9284649776453056,36085015601
36,1898,42.4,0.9648033126293996,36085018701
37,7877,49.0,0.8451628015928789,36085018702
38,4931,44.4,1.035080478745357,36085018901
39,5119,34.4,1.0682828282828283,36085021300
40,6051,33.0,0.7860094451003542,36085000700
41,1927,39.3,1.1106243154435926,36085000300
42,1757,32.7,0.9830699774266366,36085000900
43,2376,33.3,1.1778185151237397,36085002700
44,5681,43.3,1.0159687721788502,36103111701
45,2933,41.1,0.9119947848761408,36103111803
46,5245,39.3,1.024314936318024,36103112001
47,4596,45.1,0.9725321888412017,36103112211
48,5512,43.0,0.851528384279476,36103112213
49,4134,50.3,0.7826649417852523,36103159204
50,4931,39.6,1.0192465192465192,36103159406
51,8688,36.4,0.9212737726669615,36103159505
52,4225,46.4,0.9143633892161305,36103147901
53,4448,34.8,1.0108499095840868,36103158103
54,1496,45.9,0.9555555555555556,36103158203
55,4956,39.2,0.9588932806324111,36103158309
56,4500,42.0,0.9354838709677419,36103158402
57,2072,40.7,1.1382868937048503,36103158403
58,4966,37.9,0.8753776435045317,36103158509
59,5022,42.1,1.1834782608695653,36103158605
60,8937,42.0,1.0192046995029371,36103158704
61,3687,37.5,0.8878648233486943,36103158710
62,7225,37.9,1.0761494252873562,36103159105
63,6674,35.4,0.8370492705752821,36103159404
64,4264,32.5,0.9795728876508821,36103159408
65,3282,45.6,1.327659574468085,36103201003
66,6474,51.8,1.1768661735036987,36103170201
67,9195,34.0,0.8512180390577814,36103159506
68,8367,40.9,0.9780141843971631,36103169701
69,2527,47.1,0.917298937784522,36103190502
70,4268,31.7,1.1599190283400809,36029005600
71,2070,19.5,0.9884726224783862,36029006201
72,4327,41.8,0.8610752688172043,36029007700
73,5120,57.8,0.7221661621257989,36029009008
74,6915,48.2,0.9611457742484402,36029009113
75,5409,32.9,0.9214920071047957,36029009301
76,3005,46.0,0.9500324464633355,36029009701
77,3398,49.4,0.923033389926429,36029012002
78,2963,33.7,1.1393501805054151,36029012300
79,4805,35.8,0.9847170590665014,36029000600
80,2567,32.5,0.8972653362897265,36029000900
81,2684,36.6,0.6335970785149118,36029003400
82,3111,27.8,0.7636054421768708,36029003800
83,5799,30.7,1.0361657303370786,36029004700
84,2244,37.1,1.0344514959202176,36029005000
85,3960,39.0,0.8257261410788381,36029005400
86,6431,33.9,1.1814789687924017,36047055500
87,2214,33.7,1.0614525139664805,36047055700
88,1537,33.7,0.8882063882063882,36047056900
89,5551,33.8,0.7164502164502164,36047057200
90,2593,35.1,0.6815823605706874,36047057300
91,3935,36.1,0.9783810960281548,36047057500
92,2812,32.5,1.0244780417566595,36047058200
93,3391,38.7,1.135390428211587,36047059800
94,3432,41.0,0.9248457655636567,36047060800
95,1588,49.7,0.9342265529841657,36047063200
96,3030,30.5,1.009283819628647,36047064400
97,1992,46.6,0.7881508078994613,36047065800
98,2295,42.2,1.0273851590106007,36047066000
99,2897,40.0,0.7697006719609041,36047067000
100,2234,37.6,0.9562171628721541,36047069000
101,3000,34.4,0.9230769230769231,36047069200
102,5337,35.3,0.6528336946423041,36047035900
103,3090,57.6,0.7556818181818182,36047036001
104,2973,39.6,1.015593220338983,36047036100
105,4331,37.5,0.7881915772089183,36047036300
106,6269,45.3,1.0073647134165866,36059519200
107,3344,49.8,0.8828828828828829,36059519703
108,2539,41.3,0.9162264150943397,36059519801
109,4356,44.4,0.9603960396039604,36059520002
110,3888,42.1,0.8549618320610687,36059520800
111,3058,42.1,1.0359520639147803,36059521200
112,4820,45.0,0.9249201277955271,36059521700
113,3854,41.7,0.9814910025706941,36059521801
114,6260,52.5,0.7335918028247023,36059300700
115,4886,46.6,0.797645327446652,36059302000
116,5294,45.9,0.9278951201747997,36059302400
117,5821,41.7,0.8795608653535679,36059303000
118,4337,42.1,0.8685911245152951,36059303900
119,4328,43.3,0.8703543647363872,36059404600
120,5652,40.0,0.989440337909187,36059404901
121,4868,41.7,0.9112681586179819,36059406001
122,6901,45.5,0.9973950795947901,36059518501
123,6104,46.3,0.8485766202301636,36059518000
124,4474,43.7,1.025350837483024,36059518400
125,4306,44.8,0.8616515348032858,36059519400
126,5829,50.5,0.8091247672253259,36059301000
127,6168,41.4,1.0309515969706948,36059301200
128,2739,41.8,1.0656108597285068,36059301700
129,3134,42.5,0.8327485380116959,36059303301
130,2582,41.5,0.9197026022304833,36059303400
131,7304,40.5,0.9581769436997319,36059303600
132,4124,43.1,0.9798367738838214,36059404500
133,5181,31.6,1.0616792678074014,36059407201
134,7008,22.4,0.7621322604978628,36059407301
135,5277,37.6,1.0164310278945357,36059410400
136,5650,34.9,0.9375857338820301,36059407502
137,6988,46.8,0.9134720700985761,36059408800
138,4224,48.0,0.8152127202406532,36059409700
