,total_population,median_age,sex_ratio,geoid
0,3024,40.7,1.034993270524899,36091061404
1,3562,42.6,1.1076923076923078,36095740500
2,2076,39.2,0.9752616555661275,36089492900
3,4410,37.6,0.9240837696335078,36089492100
4,6888,38.8,0.9419227516210883,36091062405
5,7029,43.5,1.3746621621621622,36089492700
6,2705,53.7,0.9157223796033994,36091060601
7,5060,45.2,0.9108761329305136,36091060602
8,3684,45.1,0.9967479674796748,36093033200
9,3016,21.4,1.0700068634179822,36093033400
10,2941,39.5,1.1688790560471976,36089492400
11,2666,50.1,1.0242976461655278,36089492800
12,4474,44.5,1.0226039783001808,36091062508
13,1239,19.4,1.0311475409836066,36095740300
14,1894,43.1,1.3097560975609757,36093033500
15,3052,47.4,0.8816276202219482,36091062509
16,4987,44.1,0.9210323574730355,36095740100
17,3001,47.4,1.024966261808367,36095740600
18,2875,52.4,1.1439224459358688,36095740800
19,6372,44.5,1.2233077459874389,36091061403
20,3920,42.4,1.0133538777606574,36091062406
21,1939,44.4,1.128430296377607,36093033300
22,5354,38.6,0.958302852962692,36091062506
23,5118,45.1,0.8706140350877193,36095740200
24,6117,45.6,0.9694140373470702,36089492300
25,2606,53.6,1.0881410256410255,36089492500
26,5245,48.7,1.0496287612348574,36095740700
27,5944,42.3,1.1198288159771754,36089492600
28,3894,41.1,1.0419507079181962,36091062507
29,5337,44.5,0.954945054945055,36095740400
30,1115,20.2,0.6971080669710806,36059981100
31,2579,41.7,0.9823212913143735,36061003700
32,0,-666666666.0,,36059990302
33,3022,30.2,1.085576259489303,36061008601
34,16684,38.2,0.7269433806024221,36061004400
35,0,-666666666.0,,36059990200
36,4737,44.2,0.8396116504854368,36059522700
37,108,49.5,0.8,36103147004
38,3110,50.8,0.7501406865503658,36059416402
39,3089,48.0,1.0123778501628664,36103135208
40,0,-666666666.0,,36059990400
41,4313,57.5,0.860655737704918,36061008603
42,4934,32.6,0.7185649599442703,36103146106
43,1366,20.3,0.735705209656925,36059982100
44,3020,45.6,0.9868421052631579,36103135209
45,3328,40.8,0.9587992937021778,36103158010
46,1012,19.8,0.5379939209726444,36059980100
47,4853,42.0,0.9280889948351212,36103147003
48,4283,37.7,0.8892809880899868,36059416401
49,2077,45.5,0.9302973977695167,36059416801
50,3754,48.8,0.9872948650079407,36059416802
51,0,-666666666.0,,36059990100
52,4183,44.9,0.9492078285181733,36059521902
53,0,-666666666.0,,36059990301
54,0,-666666666.0,,36061008602
55,3759,35.4,0.9909957627118644,36081013800
56,3870,34.6,0.9644670050761421,36081014300
57,3752,36.0,0.867595818815331,36081015900
58,3235,39.1,1.021875,36081016800
59,5856,39.0,1.001367053998633,36081016900
60,0,-666666666.0,,36081017100
61,5523,45.2,0.9795698924731183,36055012306
62,3126,41.8,1.0674603174603174,36055012401
63,6071,47.1,0.9872340425531915,36055012402
64,4519,35.9,0.9881214254289485,36055013205
65,7046,35.9,0.9742224712804707,36055013206
66,5592,47.1,0.9223100721897559,36055013507
67,3998,43.0,1.011066398390342,36055013508
68,5506,38.4,1.2742668318876498,36055014601
69,4455,37.4,1.0558375634517767,36055014602
70,5318,39.6,1.0197493353589062,36055014905
71,3699,42.5,0.9686003193187865,36055014906
72,3249,31.3,1.1530815109343937,36055015303
73,4269,28.0,0.9299276672694394,36055015304
74,0,-666666666.0,,36055980000
75,20,84.5,0.6666666666666666,36055980100
76,0,-666666666.0,,36055990000
77,5715,30.2,0.9659442724458205,36059304203
78,5063,33.5,0.9413343558282209,36059304204
79,2813,38.0,0.9359944941500344,36059406701
80,7133,45.9,1.0663383545770568,36029017300
81,4369,29.2,0.8929809358752167,36029017400
82,1419,36.7,0.7759699624530664,36029017501
83,2328,49.5,0.9612468407750632,36029017502
84,0,-666666666.0,,36029990000
85,3302,43.8,0.832408435072142,36033940000
86,3579,33.6,0.9697303247110622,36033950501
87,5724,34.0,5.5793103448275865,36033950502
88,2566,44.7,0.8909358879882093,36035970100
89,2787,46.5,0.8959183673469387,36035970200
90,3469,51.1,1.16541822721598,36035970300
91,3647,39.2,0.8447142134547294,36119003900
92,3322,45.4,0.8064165307232192,36119003300
93,4713,38.7,0.7926968429060479,36119003400
94,3323,42.4,0.7076053442959918,36119003700
95,3747,40.9,1.062190423775454,36119005001
96,6763,50.6,0.8589884551951622,36119005701
97,6474,50.3,0.9488260084286574,36119007200
98,5230,42.4,0.9566030677141788,36119007700
99,3850,41.0,1.0698924731182795,36119008902
100,3267,40.9,0.7940691927512356,36119009300
101,4096,40.1,1.0367976131277972,36119009400
102,4385,44.6,0.8331939799331104,36119009800
103,5516,31.5,0.8192612137203166,36103146201
104,6885,45.3,0.9356199044138319,36103135402
105,5657,30.9,1.114766355140187,36103146002
106,2168,34.1,0.6549618320610687,36081018401
107,1679,53.5,1.119949494949495,36031960700
108,4650,50.1,1.1252285191956124,36031961000
109,1858,45.5,1.1705607476635513,36031961100
110,2320,51.9,0.9982773471145564,36031960498
111,4885,45.4,0.8392319277108434,36031961200
112,1416,58.5,0.9831932773109243,36031961300
113,1502,54.8,1.1214689265536724,36031961400
114,5955,36.4,1.5265167585914299,36031960598
115,2135,48.4,1.217030114226376,36031960800
116,3502,53.6,0.9641054402692092,36031960900
117,2593,47.9,0.8968544257498171,36031960200
118,1786,33.8,0.9910813823857302,36057070900
119,2101,44.9,0.6794564348521183,36057070500
120,2018,33.0,0.863342566943675,36057070600
121,3754,45.0,0.9675052410901468,36057072200
122,3229,39.0,1.0449651678277392,36057072300
123,3607,40.4,0.8845350052246604,36057072600
124,6001,52.2,1.0707384403036577,36057072100
125,4163,37.1,1.00433317284545,36057072500
126,2807,34.6,0.8418635170603674,36057070700
127,2856,35.2,1.0056179775280898,36057070800
128,2137,33.9,0.9427272727272727,36057070300
129,1938,40.8,1.016649323621228,36057070400
130,2546,41.8,0.9629915188897455,36057072400
131,4122,46.4,1.071356783919598,36057072800
132,4077,39.2,1.0203171456888007,36057072700
133,2284,41.9,0.8419354838709677,36057070200
134,5526,45.4,0.9180839986115932,36059521302
135,3577,44.7,0.9718853362734289,36103158319
136,5032,42.5,0.9725597804782439,36059521500
137,6948,40.7,1.0984596798550288,36103146606
138,4221,47.5,1.0550146056475171,36103158001
139,7808,39.0,0.9141946555528315,36103158202
140,5556,38.0,1.0188953488372092,36103158407
141,7751,35.9,1.0592454835281615,36103158900
142,3655,53.5,1.1213000580383052,36103201004
143,3592,41.8,1.0969060128429655,36103111506
144,2306,41.1,1.1511194029850746,36103112104
145,3073,43.9,1.0111256544502618,36103122707
146,5337,41.5,1.1373648378053665,36103135002
147,4973,36.5,0.9403043308622708,36103111202
148,3935,46.8,0.9586859133897462,36103112204
149,3934,47.3,0.9227761485826002,36103146402
150,10138,36.9,0.9002811621368323,36103158321
151,3301,49.3,0.9214202561117578,36103190704
152,2635,58.6,0.9261695906432749,36111950600
153,2378,53.9,0.8056188306757783,36111951100
154,1646,40.9,0.6609485368314834,36111951800
155,1766,49.2,0.8648363252375924,36111953000
156,1447,49.7,0.8339670468948035,36111954900
157,5153,34.1,1.0579073482428114,36111951700
158,5636,47.5,1.11323584551931,36111954200
159,4362,41.7,2.07833450952717,36111954500
160,3604,31.9,0.9068783068783068,36111952100
161,2732,43.3,1.0696969696969696,36111952700
162,4301,32.4,0.7033663366336633,36111953400
163,1905,51.3,1.2099767981438516,36111954700
164,4440,42.6,1.0708955223880596,36111950300
165,4306,49.6,0.9546073536087154,36111951000
166,3590,48.0,0.8562564632885212,36111951400
167,4158,37.3,1.091549295774648,36007001700
168,2643,44.5,0.9069264069264069,36007012201
